Country,1970-1974,1975-1979,1980-1984,1985-1989,1990-1993,1994-1997,1998-2001,2002-2005,2006-2009,2010-2013,2014-2017,2018-2021
Equatorial Guinea,4427592.47,6189252.85,11040403.92,15739357.83,21152169.62,47743508.09,54655765.0,52286273.74,84510941.2,79202861.09,157401797.06,237477433.81
Nicaragua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,,,,,,,,,,236591893.94,315181723.86,215455677.85
Timor-Leste,,,,,2149396.73,3710440.51,1887903.25,2214547.63,3417501.2,4173564.8,4465125.87,2052050.79
Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,956024.69,1828391.05,2678868.79,2541179.04,3114949.42,4167798.2,2232428.7,1647436.86,2245304.71,3062928.32,3782702.98,2357871.15
Djibouti,137879.99,416022.23,1295301.89,1837805.27,2353847.66,2972316.77,2863925.19,3550449.58,6217727.17,11008264.51,15485655.65,9775351.93
Uganda,124833105.93,359889203.87,517979875.75,475684869.81,678489648.49,1015216716.04,831864517.5,1186926335.96,1991526791.28,2666252574.22,3552357338.8,2811981585.07
Uzbekistan,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Bosnia and Herzegovina,,,,,1408977.28,17830407.46,55067229.34,36456284.63,13196531.09,2530.39,11528956.87,0.0
Kenya,65943704.15,197956534.59,285717630.26,296176422.19,419797578.13,597833535.57,470514141.59,667387307.02,1142385950.97,1415967569.11,1889418580.62,1274778570.87
New Zealand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,279105.71,567119.6,1241067.89,1390177.63,1703794.37,1966630.89,2348828.64,2947201.06,5346333.93,9812902.03,14092070.58,9355684.23
Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,7110.28,17193.89,91792.47,142764.12,98322.78,124731.12,70384.43,71192.13,153458.34,186180.45,213365.12,189480.61
Kazakhstan,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,555.35,1529.2,2878.82,1018.85,4300.39,7007.57,7170.56,7373.67,13136.17,31888.71,47228.64,32107.52
Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17389348.08,2301907.43,0.0,0.0,0.0
Viet Nam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
