Country,1961-1967,1968-1973,1974-1979,1980-1985,1986-1991,1992-1997,1998-2003,2004-2009,2010-2015,2016-2021
Australia,7682300.0,7682300.0,7682300.0,7682300.0,7682300.0,7682300.0,7682300.0,7682300.0,7682300.0,7692020.0
Papua New Guinea,452860.0,452860.0,452860.0,452860.0,452860.0,452860.0,452860.0,452860.0,452860.0,452860.0
Andorra,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0
Oman,309500.0,309500.0,309500.0,309500.0,309500.0,309500.0,309500.0,309500.0,309500.0,309500.0
New Caledonia,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0,18280.0
Tunisia,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0,155360.0
India,2973190.0,2973190.0,2973190.0,2973190.0,2973190.0,2973190.0,2973190.0,2973190.0,2973190.0,2973190.0
Poland,306290.0,306290.0,306290.0,306290.0,306290.0,306290.0,306281.67,306313.33,306220.0,306148.33
Liberia,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0,96320.0
Botswana,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0,566730.0
Japan,366700.0,366666.67,366466.67,365733.33,364616.67,364566.67,364500.0,364500.0,364500.0,364500.0
Seychelles,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0
"Iran, Islamic Republic of",1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1628760.0,1623543.33
Antigua and Barbuda,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0
Argentina,2736690.0,2736690.0,2736690.0,2736690.0,2736690.0,2736690.0,2736690.0,2736690.0,2736690.0,2736690.0
Italy,294110.0,294110.0,294110.0,294110.0,294110.0,294110.0,295182.0,295718.0,295718.0,295717.5
United States,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9158960.0,9160933.33,9157086.67,9147420.0,9147420.0
Norway,365244.0,365244.0,365244.0,365244.0,365244.0,365244.0,365244.0,365244.0,365192.28,364837.62
Nicaragua,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0,120340.0
