Country,1950-1962,1963-1975,1976-1988,1989-2001,2002-2014,2015-2027,2028-2040,2041-2052,2053-2064,2065-2076,2077-2088,2089-2100
Kenya,4.73,3.25,3.31,3.84,3.81,4.96,6.65,9.06,12.07,16.03,19.52,23.07
Benin,10.4,8.32,6.86,5.9,5.52,5.34,6.04,7.18,8.59,10.41,12.91,15.42
Czechia,15.28,20.07,20.19,20.96,24.4,29.25,32.39,34.79,33.19,31.57,32.0,32.62
Bahamas,6.79,6.33,7.41,7.89,9.7,14.62,22.19,27.58,32.63,36.99,37.82,37.99
Pakistan,5.94,4.75,4.97,5.11,5.7,7.07,8.32,10.1,13.25,17.01,20.5,23.7
United Kingdom,18.65,21.36,23.19,23.13,23.52,26.43,30.79,33.2,35.33,37.01,38.57,38.99
Uzbekistan,9.47,9.49,7.33,7.8,7.75,9.57,13.04,17.03,20.84,22.35,25.99,29.13
"Congo, The Democratic Republic of the",5.76,5.31,5.2,5.19,5.28,4.96,4.99,5.44,6.58,8.39,11.24,14.72
Saint Vincent and the Grenadines,9.1,8.63,10.06,10.38,11.74,16.11,21.25,26.33,30.59,34.3,37.68,39.39
Mongolia,8.5,9.53,7.55,6.03,6.3,9.11,14.73,19.95,23.1,24.81,29.87,32.62
Ecuador,7.96,6.59,6.16,7.07,8.96,12.09,16.65,22.28,28.3,33.16,36.4,38.5
Sri Lanka,7.16,5.97,7.42,9.95,12.42,18.09,24.12,29.31,32.58,36.55,40.02,43.01
Western Sahara,4.17,4.1,3.91,4.3,6.21,9.59,12.93,18.15,21.71,24.53,27.44,29.5
Jersey,20.69,22.41,22.1,20.5,21.05,23.93,28.89,32.23,34.94,36.16,36.66,37.46
French Polynesia,3.78,3.94,4.47,5.64,9.0,14.88,23.54,31.27,36.97,41.18,43.74,45.03
Lebanon,9.67,8.18,7.01,7.85,9.91,15.51,25.24,28.89,27.3,28.3,35.47,37.76
Romania,11.4,14.45,16.1,19.36,23.29,27.82,32.17,36.7,37.97,37.73,38.49,39.64
Egypt,6.24,7.24,7.62,7.58,7.42,8.64,11.04,14.56,17.71,20.69,24.72,27.81
Germany,17.34,22.32,24.12,25.29,28.34,31.99,36.72,38.68,39.6,39.3,40.05,40.54
Finland,12.56,16.18,20.34,22.49,26.1,31.67,34.36,35.54,37.6,40.04,41.27,41.46
Lesotho,8.39,7.31,7.1,7.3,7.3,7.83,7.97,9.54,12.55,15.04,17.72,20.05
Russian Federation,10.37,15.19,18.22,21.22,22.1,26.68,30.41,35.12,36.55,35.78,36.42,35.93
Niger,2.37,3.35,3.9,4.23,4.43,4.28,4.21,4.47,5.3,7.06,9.72,13.22
Norway,16.3,19.67,22.9,22.63,22.38,25.21,29.32,31.59,34.08,36.29,37.61,38.21
