Country,1985-1990,1991-1994,1995-1998,1999-2001,2002-2004,2005-2007,2008-2010,2011-2013,2014-2016,2017-2019,2020-2022
Uganda,,,,,,,,3755786000.0,3822017666.67,4023656666.67,3682523618.7
Sri Lanka,111372000.0,92617500.0,127148000.0,323271000.0,297619666.67,506565333.33,873166666.67,2967871333.33,7661795333.33,8822395000.0,9109970848.5
"Tanzania, United Republic of",,,,,492000000.0,629000000.0,1042689000.0,1409789000.0,2834585666.67,4041232000.0,4707678666.67
Panama,,,256216666.67,914224333.33,1644571000.0,1499149333.33,11552637000.0,19069306000.0,27565611333.33,40519640924.07,42669741937.1
Georgia,,,15167750.0,37276233.17,64539141.37,177002301.4,3126414666.67,4746496333.33,6742123000.0,7950903666.67,9271825000.0
Zambia,974000.0,11160250.0,17579000.0,97134000.0,345893000.0,801091333.33,954266666.67,1112444333.33,4265640000.0,13170133333.33,9762134666.67
Nigeria,687425750.0,326809000.0,295327250.0,2098473666.67,7021384000.0,9715188333.33,12107523000.0,12424123333.33,19339079000.0,25382248402.03,27069839420.97
Rwanda,,,,,,,269000000.0,472666666.67,1272427000.0,1783875333.33,2386966000.0
Türkiye,685579750.0,4381371250.0,16130191750.0,27868324000.0,33251952666.67,89885854666.67,133852039666.67,137455983333.33,184341743822.13,204839646000.0,171289398000.0
Albania,,,18000000.0,14666666.67,18708666.67,447394000.0,973882666.67,2459516333.33,2814325333.33,3362524000.0,4096681333.33
"Venezuela, Bolivarian Republic of",5125250000.0,3301600000.0,3067812500.0,6316634000.0,5478326666.67,6480583333.33,25706927333.33,50350399333.33,56852420333.33,57730248000.0,57730248000.0
Dominican Republic,117923250.0,58624500.0,8175333.33,,57078000.0,420064333.33,842982666.67,4826041333.33,7460703666.67,8646578000.0,7667921666.67
Zimbabwe,98804250.0,285938778.18,388195669.02,195341775.03,72349688.93,53695541.2,267072645.87,1254454940.93,2266439002.27,4119016890.73,3840867760.8
kos,,,,,,306582000.0,485683000.0,888858666.67,1006208333.33,1027110666.67,1430414666.67
Angola,,,,,,,4210873500.0,6643774000.0,8596559666.67,11166182666.67,7017920000.0
