Country,1998-2000,2001-2002,2003-2004,2005-2006,2007-2008,2009-2010,2011-2012,2013-2014,2015-2016,2017-2018,2019-2020,2021-2022
Guyana,,,,5686991000.0,7958500000.0,11106500000.0,14735000000.0,16866500000.0,18644500000.0,17892500000.0,18792500000.0,22723000000.0
Central African Republic,,,,,,5104500000.0,8605500000.0,9527000000.0,11350500000.0,12814000000.0,13262334950.0,14269236750.0
Cambodia,131186707066.67,145074231400.0,186670317800.0,271713300050.0,403552973450.0,500547700950.0,614887599650.0,788586972200.0,982102154700.0,1211151555550.0,1352411427650.0,1423229925250.0
Ethiopia,,,,,,,,,14485776000.0,22412300500.0,36735228500.0,57045708500.0
Namibia,403884200.0,471741250.0,507565050.0,580573550.0,706211100.0,902912600.0,1207683700.0,,,,,
chanisl,,,,,,,,,214000000.0,170287500.0,178885000.0,210629474.19
Tunisia,514600000.0,513100000.0,488450000.0,665550000.0,794550000.0,761800000.0,,,,,,
Lao People's Democratic Republic,369093986600.0,644980500550.0,79977692200.0,505656838000.0,105661389950.0,-846396914400.0,-3023210842200.0,100.0,100.0,,,
"Moldova, Republic of",502806666.67,447811500.0,688425000.0,936678500.0,1262445000.0,984763000.0,,,,,,
"Venezuela, Bolivarian Republic of",,,,,,,54966438000.0,116868630000.0,,,,
Kazakhstan,17563666666.67,46521150000.0,90666200000.0,235867300000.0,682662200000.0,503270600000.0,,,,,,
Argentina,4314408633.33,3961856600.0,1774488200.0,,,,,,,,,
Turks and Caicos Islands,22262100.0,22357300.0,20549000.0,44352150.0,81094500.0,73600700.0,55625600.0,54048000.0,48932500.0,,,
Azerbaijan,21900000.0,34950000.0,53850000.0,132200000.0,439350000.0,396850000.0,204500000.0,336800000.0,368400000.0,386800000.0,373200000.0,359900000.0
Kuwait,434433333.33,523750000.0,668550000.0,1196300000.0,1739450000.0,1743714500.0,1771579500.0,1983092500.0,2282655818.3,2632045130.0,2577017499.37,2793532154.51
Barbados,103633333.33,104900000.0,114300000.0,161697750.0,182838300.0,200655050.0,185750200.0,148143700.0,156494250.0,170669400.0,186899850.0,177174050.0
Algeria,52316500000.0,77353500000.0,88609500000.0,134264500000.0,266800500000.0,308130000000.0,380451000000.0,402973500000.0,441271000000.0,506051500000.0,482911500000.0,474253500000.0
Nepal,,12840500000.0,15257500000.0,18653000000.0,22845000000.0,32259135700.0,,,,,,
Saint Kitts and Nevis,36596666.67,69820000.0,64025000.0,55040000.0,23135000.0,15860000.0,17385000.0,29290000.0,26255000.0,26310000.0,26760000.0,24775000.0
