Country,1979-1983,1984-1988,1989-1993,1994-1998,1999-2003,2004-2007,2008-2011,2012-2015,2016-2019,2020-2023
Suriname,1320000.0,-5200000.0,-5860000.0,-480009.87,-3760000.0,37275066.76,89577635.37,68952829.3,98490248.54,133809795.02
Jordan,1782732139.02,1522302170.03,1122750637.73,1630091388.84,2345290042.51,2856241184.77,4132553968.78,6002957746.48,4841936619.72,5700704225.35
South Sudan,,,,,,,889839411.17,640375000.0,,
Hungary,,,,180387174.28,399579048.37,-691335717.74,-863055797.46,-1194813242.01,-1250007303.46,-1489957105.95
"Venezuela, Bolivarian Republic of",-421000000.0,-140368186.69,-318171969.73,-26513797.35,-105727020.84,-159524389.91,-428293791.71,-485674978.08,,
Uzbekistan,,,21845093.37,23979797.08,108800000.0,696403981.04,1999119709.06,3702243303.49,4319200176.0,11488098623.35
United Arab Emirates,,,,,-4314091218.52,-7471545268.89,-15554799183.12,-29697069434.99,-43418924438.39,-60700418615.11
Pakistan,2523683421.17,2980943581.48,2864846943.9,2968106230.41,4791800012.2,9101250000.0,12719750390.52,19431995339.95,23701999921.71,29793250013.18
India,2534473320.37,2518551957.22,3537821832.99,9829232069.53,15692739191.92,29085669001.77,53251844902.95,64785092209.67,66587855965.63,91013109093.07
North Macedonia,,,42950001.08,222240597.32,527411055.96,1103504284.16,1723490956.33,2008613321.3,1980566356.26,2403237251.28
Maldives,,,,,,,-235699466.81,-294200155.25,-542923565.07,-428028628.65
France,-7964014365.31,-10285990566.86,-16562077761.54,-20395229065.55,-22824837621.66,-38761230492.79,-50885921355.23,-57936270945.1,-52221604468.94,-53041221255.83
Slovakia,,,,145495760.53,212992484.68,-713730335.62,-1179476831.94,-1303006426.21,-1362983918.13,-426673381.47
Singapore,-184833228.77,-198552523.0,-437545231.07,-951180922.37,-1020069347.39,-1691300856.83,-4556138080.17,-6084198283.17,-6427166911.76,-6181937678.24
French Polynesia,,,888803631.59,971619214.58,773568349.33,,,,,
Eritrea,,,176699297.08,307178043.06,368625945.02,370524898.04,353000000.0,,,
Croatia,,,,0.0,1144776638.7,1700016618.4,1802081006.93,1414867547.1,1732306890.65,2402745843.36
Kazakhstan,,,129301296.84,82139941.74,118579981.26,-1078325074.49,-635950098.52,-891400036.53,421090514.33,-281011361.27
Saudi Arabia,-9458087518.16,-8475826402.41,-15505634178.91,-16139964183.36,-15120960000.0,-15564224487.47,-26997733333.33,-37437133333.33,-39556400000.0,-44630666666.67
Nicaragua,,,17406483.99,180532989.65,502889754.55,922490651.35,1160950218.36,1410799653.84,1637099588.46,2896599710.41
Russian Federation,,,,-139260002.07,-267079937.21,-2743622891.37,-6084475751.66,-7326421054.09,-8594520515.13,-7329250818.86
