Country,1800-1817,1818-1835,1836-1853,1854-1871,1872-1889,1890-1907,1908-1925,1926-1943,1944-1961,1962-1979,1980-1996,1997-2013
Egypt,404.7,404.7,404.7,404.7,404.7,403.49,391.38,377.29,334.69,234.57,103.22,33.88
Niger,433.1,433.1,433.1,433.1,433.1,431.83,418.88,400.61,349.64,326.88,316.14,175.37
Japan,363.3,363.3,363.3,362.72,355.2,338.16,281.12,178.52,70.37,18.54,7.08,3.86
Tajikistan,381.4,,,,,,,285.5,,138.84,118.91,71.84
Hungary,368.0,368.0,375.03,407.5,,367.91,335.48,237.02,106.98,42.41,20.22,8.78
Italy,456.23,453.92,451.46,449.82,377.8,295.02,237.91,161.74,82.71,31.82,10.89,4.7
Colombia,417.4,417.4,417.4,417.4,417.4,416.19,364.61,227.54,193.01,93.44,39.68,21.88
Sao Tome and Principe,449.3,,,,,,,,225.23,90.73,104.16,72.62
"Micronesia, Federated States of",450.6,,,,,,,,147.87,104.75,56.65,46.55
Sierra Leone,513.9,513.9,513.9,513.9,513.9,512.38,496.98,479.82,424.16,337.82,272.73,203.24
"Moldova, Republic of",396.8,,,,,329.5,,221.5,117.65,56.54,37.82,23.67
Jordan,421.3,421.3,421.3,421.3,421.3,420.08,407.48,381.17,207.62,91.59,40.86,24.11
Nicaragua,509.4,509.4,509.4,509.4,509.4,507.88,494.2,392.75,228.83,165.26,74.72,33.12
Fiji,498.9,498.9,498.9,498.9,498.9,497.41,482.47,365.79,92.58,55.71,33.01,23.82
Uganda,510.9,510.9,510.9,510.9,510.9,509.38,495.44,465.05,260.33,196.86,184.79,111.48
Spain,450.6,450.6,450.6,307.43,310.15,283.89,277.04,192.23,89.23,30.88,12.13,5.63
Malawi,439.8,439.8,439.8,439.8,439.8,438.49,425.33,408.31,375.1,331.97,241.9,126.85
Jamaica,389.8,389.8,389.8,389.8,267.54,289.57,286.53,213.07,118.87,56.9,31.92,21.03
Croatia,366.8,366.8,366.8,366.8,366.8,365.73,347.48,226.44,133.94,42.74,15.51,6.81
Chile,417.4,417.4,417.4,417.4,417.4,459.79,448.8,374.22,229.21,84.25,20.82,9.65
Chad,431.8,431.8,431.8,431.8,431.8,430.52,417.58,399.38,334.59,259.4,220.69,175.88
South Africa,398.4,398.4,398.4,398.4,398.4,397.25,385.34,340.95,236.49,132.94,69.31,67.5
Latvia,404.7,404.7,404.7,389.69,324.92,262.3,203.12,147.57,98.82,28.03,22.14,13.39
