Country,1971-1974,1975-1978,1979-1982,1983-1986,1987-1990,1991-1994,1995-1998,1999-2002,2003-2005,2006-2008,2009-2011,2012-2014
"Korea, Republic of",1.33,1.91,2.78,3.23,3.41,3.77,4.14,3.33,2.56,1.97,1.74,1.58
Dominican Republic,0.77,0.58,0.66,0.7,0.81,1.02,1.07,0.78,1.15,0.93,0.93,0.83
Saudi Arabia,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,,,,11.04,9.0,3.86,4.34,3.97,4.06,6.7,5.86,6.77
Niger,,,,,,,,0.0,0.0,0.0,0.0,0.0
Ireland,0.3,0.32,0.32,0.8,2.14,2.29,2.27,1.98,1.93,1.77,1.78,1.63
Denmark,5.48,6.47,6.24,4.8,3.27,3.87,3.56,4.07,3.68,3.61,4.09,4.45
nld_curacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong,0.0,0.0,-0.01,-0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01
Honduras,2.9,3.4,3.65,2.86,0.36,0.4,0.27,7.51,13.96,6.84,5.85,4.14
Estonia,,,,,2.81,2.33,1.12,1.14,1.48,1.26,1.4,1.63
Tajikistan,,,,,79.4,71.85,68.33,70.74,70.62,78.98,86.63,64.5
Angola,0.0,2.23,20.15,6.98,1.65,0.19,0.19,0.05,0.15,0.34,0.27,0.34
Congo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Togo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Iran, Islamic Republic of",5.16,5.82,6.27,6.95,7.3,6.59,4.97,4.85,3.45,3.56,2.52,2.26
Gabon,0.0,0.0,0.58,0.0,1.21,3.09,1.87,1.2,1.52,1.4,1.42,1.69
Oman,40.99,33.58,26.04,18.21,13.1,4.88,7.97,6.62,4.67,3.11,3.11,2.62
Uzbekistan,,,,,53.93,52.94,6.28,4.57,3.85,3.46,3.81,3.55
Malta,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.64,0.13,0.0,0.39,0.81
Philippines,6.08,5.97,5.01,4.23,3.49,1.91,1.59,1.32,1.26,1.33,0.84,0.64
