Country,1970-1977,1978-1985,1986-1993,1994-2001,2002-2009,2010-2016,2017-2023
Nicaragua,,,,,35662250000.0,75899428571.43,103571428571.43
Portugal,611010125.0,3486000250.0,13253605250.0,28141480250.0,37372662875.0,29137787142.86,41420491571.43
Bulgaria,,7941750.0,18160262.5,2604086000.0,13930815750.0,17479755142.86,23992411857.14
Kyrgyzstan,,,123442857.14,6255675000.0,27729212500.0,107621385714.29,186250200000.0
Saudi Arabia,22150625000.0,107768000000.0,83726625000.0,111122625000.0,277005625000.0,632070714285.71,800703142857.14
"Venezuela, Bolivarian Republic of",29968100.0,73452950.0,429861675.0,10665697625.0,84117588875.0,383442751200.0,
Israel,1897750.0,1105563125.0,27031612000.0,109648522000.0,154573405500.0,235967009000.0,356147128571.43
"Korea, Republic of",2259812500000.0,16758375000000.0,69102162500000.0,180259587500000.0,304866500000000.0,447399171428571.44,630642000000000.0
El Salvador,319410000.0,500073975.0,726082721.5,1793770875.0,2640973537.5,3477915714.29,5448615714.29
Eswatini,34150000.0,167800000.0,436550000.0,1681531137.5,3742816037.5,5589063271.43,8597400883.33
nld_curacao,,,,,1235800000.0,1511171428.57,1708200000.0
South Africa,6834500000.0,22720750000.0,55785078112.5,126527170700.0,358053477250.0,695762408114.29,877487025628.57
Bosnia and Herzegovina,,,,2222758871.43,5130993950.0,5841717028.57,8130611916.67
Pakistan,13045375000.0,51391875000.0,154845500000.0,466927875000.0,1472032750000.0,3409957714285.71,7121521000000.0
Tunisia,347650000.0,1428750000.0,2605162500.0,5786937500.0,10373300000.0,17954313514.29,22085842857.14
Switzerland,50422604375.0,66817303375.0,107623865500.0,117378751375.0,145688238125.0,170316652857.14,194368259142.86
Austria,12900417250.0,21435884125.0,33879782750.0,49276871625.0,60442427500.0,73803157142.86,101237312857.14
Peru,127.24,7641.49,3174962162.16,32287750000.0,53323375000.0,127368571428.57,175780428571.43
France,,124840625000.0,223232250000.0,274522250000.0,398389625000.0,466787142857.14,591692000000.0
"Moldova, Republic of",,,,2041979000.0,11351672875.0,28525137042.86,51545093914.29
"Bolivia, Plurinational State of",6198.62,43181857.48,2171355745.19,7487561137.5,13184174475.0,39167772614.29,51069749076.28
Australia,16765875000.0,44826500000.0,95522250000.0,142482250000.0,266274750000.0,405236857142.86,482186571428.57
Botswana,64031250.0,318993750.0,1871414312.5,5399537500.0,13900261900.0,33352676585.71,52756859157.14
Kazakhstan,,,4472500000.0,335056737500.0,2692747312500.0,7842591142857.14,16696165783333.34
Dominican Republic,578747000.0,1697283622.24,13706494462.7,66761825000.0,283814965725.0,631114009242.86,1482903731714.29
