Country,1971-1974,1975-1978,1979-1982,1983-1986,1987-1990,1991-1994,1995-1998,1999-2002,2003-2005,2006-2008,2009-2011,2012-2014
Honduras,132.96,165.96,209.85,251.59,333.81,325.45,396.61,480.19,543.35,615.84,625.32,621.78
"Korea, Democratic People's Republic of",917.78,1015.18,1074.5,1140.34,1232.65,978.7,759.31,701.34,772.1,773.94,705.17,622.67
Costa Rica,658.75,779.4,912.2,986.0,1094.5,1268.93,1293.24,1489.77,1670.51,1850.82,1854.68,1921.88
Belgium,3726.35,4290.77,4903.75,5362.4,6130.03,6890.85,7630.52,8192.72,8499.37,8606.62,8108.9,7895.77
Poland,2186.36,2798.6,2967.65,3212.34,3474.68,3005.13,3158.19,3224.09,3392.64,3657.45,3755.82,3936.41
Hong Kong,1344.39,1701.25,2187.71,2881.6,4008.02,4610.83,5014.94,5478.16,5791.63,5891.06,5961.36,6018.56
Kuwait,3303.27,4305.69,5884.67,7284.6,8965.52,10409.09,13558.94,15242.45,17083.1,17327.09,16575.6,15276.53
Yemen,29.69,37.41,55.56,75.02,96.79,118.83,121.61,135.16,164.13,199.03,210.76,206.42
Sri Lanka,64.27,75.35,99.11,125.19,143.0,177.51,225.21,287.7,358.29,411.65,453.12,513.74
China,166.52,217.57,283.5,351.9,471.59,635.85,828.68,1044.58,1582.55,2270.44,2950.61,3709.51
Japan,3796.85,4366.58,4756.96,5198.35,6148.88,7154.26,7881.02,8218.73,8365.73,8507.5,8238.26,7935.55
Nepal,6.38,8.67,13.36,20.78,30.34,37.1,45.05,59.92,72.37,83.92,104.42,132.41
Kyrgyzstan,,,,,2330.57,2115.28,1881.74,1575.8,1478.86,1404.13,1448.23,1879.11
Bosnia and Herzegovina,,,,,2917.47,1202.93,1238.19,1800.22,2105.28,2430.9,3041.52,3392.19
Estonia,,,,,5755.89,4738.89,4586.65,4612.19,5373.22,6170.47,6265.56,6695.46
Mauritius,172.33,255.2,299.66,315.88,494.25,796.58,1070.16,1379.34,1619.9,1813.81,1976.06,2134.98
Cameroon,158.9,164.57,184.76,218.18,212.82,190.44,173.27,172.93,186.86,262.17,267.01,263.35
