Country,1950-1966,1967-1983,1984-2000,2001-2017,2018-2034,2035-2051,2052-2068,2069-2084,2085-2100
Zambia,14.67,16.01,15.86,15.4,13.7,11.67,9.99,8.7,7.7
Benin,11.99,14.09,14.76,14.41,13.75,12.07,10.62,9.3,8.26
Réunion,14.64,14.04,10.35,8.93,7.22,6.34,5.63,5.21,4.76
Anguilla,14.39,14.12,10.45,8.08,5.24,3.96,3.72,3.66,3.77
Cyprus,11.77,9.19,8.07,5.95,5.14,4.16,4.17,4.03,4.23
Azerbaijan,11.89,13.47,11.42,8.22,7.0,5.41,4.65,4.58,4.38
Niger,15.33,14.91,14.74,15.78,15.87,14.68,12.57,10.45,8.79
Mali,12.46,13.27,15.01,15.28,15.22,13.42,11.09,9.21,7.88
Tunisia,14.06,14.56,12.31,8.14,7.87,5.99,5.61,5.0,4.77
Slovakia,10.3,8.77,8.14,5.28,5.2,4.39,4.48,4.3,4.41
Honduras,14.7,15.65,15.14,12.82,9.53,7.64,6.33,5.54,5.13
Faroe Islands,11.04,10.06,8.16,7.37,6.89,6.97,6.47,6.05,5.45
Malawi,13.65,14.15,14.89,15.25,13.54,11.4,9.41,8.0,6.99
Saint Lucia,14.83,15.81,12.92,8.38,5.69,4.72,4.21,4.08,4.12
Guyana,15.14,15.21,12.31,11.13,9.23,7.54,6.48,5.53,4.88
nld_curacao,13.31,11.99,9.49,7.61,5.58,5.22,4.68,4.5,4.34
Mayotte,15.17,16.26,15.22,14.97,14.01,11.59,10.04,8.63,7.43
Chile,12.91,11.96,9.84,7.4,5.87,4.73,4.34,4.05,4.04
New Zealand,10.6,10.06,7.72,6.97,6.04,5.25,4.87,4.57,4.43
gbg,7.24,7.29,5.74,5.25,4.98,4.63,4.14,4.13,4.03
