Country,1960-1965,1966-1971,1972-1977,1978-1983,1984-1989,1990-1995,1996-2001,2002-2007,2008-2013,2014-2018,2019-2023
Ethiopia,9899531.17,11824156.33,14321526.0,16411057.83,19403227.0,24735601.0,30435712.17,35783174.83,40550871.0,44265618.2,48070021.4
Armenia,829510.67,960867.17,960802.5,964030.67,1019309.83,1055365.5,902967.33,698444.67,568558.67,568035.8,569856.8
Namibia,267190.83,316899.33,388305.0,462104.17,525845.83,627621.33,734227.67,778053.0,784614.0,843659.0,915425.8
Faroe Islands,11299.83,11937.17,12272.83,12028.17,11540.33,11036.0,10705.67,11006.0,10497.67,10357.6,10902.0
Guam,29577.33,33313.0,36712.17,38549.83,40373.83,43618.33,47639.33,48252.17,45084.5,45213.6,44843.0
New Caledonia,32892.67,41255.83,52568.83,54666.33,55732.33,57845.0,62635.33,65358.67,64682.5,64256.4,60661.6
Afghanistan,3803097.0,4501955.83,5381175.0,5339089.0,4904532.83,6349106.67,9206131.33,11845123.5,13974282.17,15766457.6,17410273.0
Andorra,3227.0,5356.17,7387.83,8465.67,9210.33,9694.5,10101.5,11655.5,11735.5,10993.8,10258.2
Central African Republic,714034.33,831756.33,967270.5,1059225.5,1164880.33,1395332.83,1654228.0,1895375.0,2166266.5,2391881.2,2632140.2
Bermuda,15315.33,16032.0,14065.0,12219.17,11541.33,11549.33,11729.33,11299.5,10503.0,9706.0,9409.0
Somalia,1371729.5,1594600.33,1845227.5,2529389.5,3144258.17,3175248.83,3872980.5,4911613.33,5842624.67,6838846.6,8062254.0
Netherlands,3448325.5,3530137.5,3476548.67,3124440.17,2772329.67,2792690.33,2918536.33,2982148.33,2900634.33,2790090.8,2728747.6
Ecuador,2211560.83,2636709.0,3068068.17,3463094.83,3833944.17,4171476.0,4424843.0,4575896.17,4677250.83,4689321.8,4639798.2
Turks and Caicos Islands,2539.0,2616.17,2812.33,3140.0,3347.67,3947.83,4945.83,5984.17,6739.33,6960.2,7520.2
Guinea-Bissau,230294.17,248205.83,278324.17,381172.33,432685.17,485075.17,538807.0,599869.67,691273.67,778268.2,834983.0
Azerbaijan,1859535.67,2265743.0,2303156.17,2146551.17,2297621.5,2567251.33,2546474.5,2243278.67,2189514.17,2385688.6,2403400.6
