Country,1970-1974,1975-1979,1980-1984,1985-1989,1990-1994,1995-1998,1999-2002,2003-2006,2007-2010,2011-2014,2015-2018,2019-2022
Paraguay,18011835.5,38886388.72,94255957.92,209395330.58,313720198.1,202807282.08,211677734.18,303152131.55,327370342.85,290516863.9,402628637.0,758541308.85
Liberia,17565831.44,36194386.38,27078083.98,16277580.96,10737512.58,151831.43,11500.0,20264.47,192047324.3,6981833.58,7855212.55,21969314.45
Botswana,1790893.08,6939264.76,18418789.64,62766162.04,94104906.54,104917783.28,62823900.5,51021843.92,58906273.35,92034220.9,166176044.05,164507771.9
Guinea,19872267.2,60182250.9,85133576.4,95640587.74,105647362.64,136533043.25,112418354.5,132694954.07,104347226.52,86714469.5,72952880.2,121707228.15
Angola,,,,241320178.7,220456827.8,953399607.9,1674235394.1,2554724007.38,2940191735.62,4777507909.52,8301334046.88,8642175278.22
Nicaragua,44777576.36,82642818.3,118474853.36,44450259.2,192016796.94,239305763.87,129070513.52,98892538.08,131032241.78,102837912.28,182539206.0,359971409.02
Madagascar,74422745.76,52761916.16,70284323.76,149325162.04,90635344.86,100896001.68,90818955.45,65879121.5,34942003.98,58325052.45,107888793.72,116447968.12
Guyana,9307711.6,46868500.62,56644480.06,30411964.78,95224660.02,93113077.95,49756538.38,35630389.72,24261868.83,60125316.0,57511709.75,79169166.85
Fiji,3384601.98,11548861.56,33888333.7,59949229.72,67155933.54,28108302.15,22447161.55,14108673.32,25819793.2,81669017.22,127252513.32,141764125.22
South Africa,,,,,1483784193.3,2201588422.0,2020731504.75,3189539429.98,3078471520.5,5652752608.22,10703666915.4,10854149529.67
Niger,2526206.52,9762160.92,62822754.22,62927148.34,27392063.12,19937703.65,18985764.27,29941041.62,20014365.2,56946616.8,105643422.2,186945696.6
"Bolivia, Plurinational State of",46061875.38,201714086.08,296008238.24,227133114.4,262511554.4,319995103.78,246073900.48,281883607.42,328329760.85,332364205.75,562147781.7,1053665493.52
Guinea-Bissau,,940429.92,3417761.14,6667307.74,8747890.48,9162795.78,4323924.32,3946704.45,12191585.3,4669595.2,9598500.38,36230184.22
Argentina,578377109.2,1277355172.4,2329720071.38,4046270907.56,3980603395.64,7797975024.88,9848311196.5,4149931925.38,6810763362.5,7862689356.62,21553771621.57,13156016143.52
Belize,196451.68,489230.38,4746252.4,13095530.64,17414318.46,37163964.12,99152595.48,210890740.75,235619232.48,91915384.8,83345286.97,213489929.62
Philippines,155181670.24,442547735.18,971192093.78,2045979127.68,3466743364.02,3803710392.38,4913181411.4,6681795586.12,7001514471.45,5955791347.15,5510321052.3,6360368539.35
Burkina Faso,2590207.72,6349875.86,15807104.18,30038676.22,34899565.84,46535444.75,38851036.68,43853708.03,42972229.15,72795927.8,108857354.72,147864123.02
El Salvador,18060036.36,49368463.8,108765628.0,184239329.66,257143499.92,290193648.2,301623922.7,605598533.25,801314851.4,895014643.95,969060857.7,1458849002.25
Turkmenistan,,,,,54045587.8,205295634.7,444554299.12,307023578.0,180168923.72,635060419.15,1614637336.2,1739250385.08
Brazil,761470098.48,3637150593.52,8629879215.28,8932073448.18,6075983707.82,14227840418.95,19405716981.92,22275657300.85,17963899334.65,17209320476.28,29342664235.93,33174169387.55
Nigeria,108594812.2,215443544.62,1549205561.7,2105712001.84,2348027097.34,1634254278.08,1650441238.02,4708461896.45,540665879.3,315122398.08,632561312.8,2129748906.58
Cambodia,,,,,352666.67,6880433.15,7236830.22,18905026.65,42822662.58,103896402.32,200208529.48,382921400.25
Guatemala,32213000.0,29329200.0,117746672.82,301921591.0,297593429.26,307420169.82,331002787.88,443650577.72,550316052.28,724584612.08,696442420.05,1086787837.3
Mozambique,,,16725805.6,58370437.56,82451880.42,97680979.95,50839130.4,39616207.35,47522733.88,185933398.6,389812189.58,617748327.28
Djibouti,299780.86,1548057.04,3618524.68,9812195.04,10147401.36,8503764.7,9225553.35,17097128.75,27147650.78,37822740.38,54797093.75,54385109.6
Kyrgyzstan,,,,,6732929.6,42301071.82,38214792.95,29399862.25,53139705.82,83867661.65,134563245.52,189827070.62
Sri Lanka,51203371.4,112565286.78,135886150.42,284220724.64,334485921.58,405490755.9,555986733.88,507137613.72,1005702112.08,1874856063.32,3112938281.65,3869866490.7
Serbia,291125247.72,429029351.56,822678820.72,1932975178.8,1463989396.35,4000.0,69973958.15,303270621.5,577868912.78,1289212930.45,2214576859.02,2397476552.65
Viet Nam,,,747250.0,41443131.74,204792578.28,589405146.25,1212271428.92,763210776.18,1319889255.45,2613583844.23,3579003839.42,4616446839.88
