Country,1971-1975,1976-1980,1981-1985,1986-1990,1991-1994,1995-1998,1999-2002,2003-2006,2007-2010,2011-2014
Zambia,1102.86,1102.33,1052.7,887.15,770.46,686.88,642.02,705.76,601.39,693.55
Jordan,189.45,308.12,634.27,884.49,1021.9,1190.64,1331.97,1568.96,1831.64,2028.92
"Tanzania, United Republic of",32.44,34.47,34.34,43.15,50.35,57.54,59.99,71.36,82.5,95.71
Brunei Darussalam,1598.54,1452.95,2966.3,4042.97,4978.98,7114.6,7352.76,8476.39,8585.87,9374.88
Chile,764.51,831.51,928.5,1124.03,1462.67,1976.05,2560.54,3070.84,3329.83,3801.35
Nicaragua,240.08,289.85,280.12,296.2,288.75,318.84,339.08,397.73,476.58,558.26
Montenegro,,,,,,,,6383.34,5820.48,5086.06
Libya,395.22,994.57,1098.5,1486.98,1841.4,1947.29,2435.9,3312.48,3256.75,2401.61
Sweden,8477.94,10224.21,12760.98,15603.47,15568.69,15460.52,15720.72,15368.68,14801.16,13917.57
"Venezuela, Bolivarian Republic of",1156.51,1616.86,2241.8,2461.23,2631.77,2650.97,2664.92,2811.35,3076.07,3130.94
Azerbaijan,,,,2569.82,2247.19,1888.88,2041.54,2364.52,1845.7,2013.25
Portugal,979.68,1350.92,1719.9,2235.04,2791.64,3292.55,4043.76,4604.93,4886.09,4733.07
Japan,3845.86,4600.6,4982.88,5984.75,7154.26,7881.02,8218.73,8409.92,8398.8,7976.56
Hong Kong,1363.39,1905.07,2584.14,3845.77,4610.83,5014.94,5478.16,5814.42,5928.64,6003.89
Netherlands,3536.37,4221.13,4352.0,4896.92,5476.59,5987.3,6524.36,6879.22,7048.25,6870.83
