Country,1960-1966,1967-1973,1974-1980,1981-1987,1988-1993,1994-1999,2000-2005,2006-2011,2012-2017,2018-2023
Guinea-Bissau,10.1,12.59,11.31,11.71,12.69,12.92,12.17,11.98,12.1,12.21
Gibraltar,7.51,7.53,7.72,7.34,6.87,6.33,6.31,5.88,5.69,5.66
"Virgin Islands, U.S.",9.34,10.48,11.54,10.73,8.84,9.01,8.42,6.93,5.53,6.05
"Palestine, State of",12.65,12.99,13.22,13.23,13.08,13.07,13.6,13.02,11.96,11.74
Guatemala,12.74,12.76,12.54,12.52,12.87,12.74,12.73,12.52,11.75,10.66
Serbia,9.2,7.6,6.9,6.69,6.51,6.09,5.53,4.91,4.62,4.35
Faroe Islands,10.4,9.92,10.32,9.21,8.09,7.56,8.47,7.61,7.39,7.01
Timor-Leste,11.54,11.06,11.84,11.82,10.3,11.95,12.53,12.33,12.81,11.74
Armenia,9.94,12.58,11.04,8.67,8.49,9.51,9.64,6.71,5.19,5.53
Somalia,12.05,12.19,11.99,11.72,12.08,12.54,11.74,12.8,12.87,12.79
Cyprus,10.85,10.71,9.01,7.67,7.49,7.89,7.4,6.33,5.19,5.06
Guinea,10.59,10.97,11.23,11.43,11.43,11.67,12.51,12.75,12.2,12.06
Latvia,6.28,6.57,6.15,6.14,6.04,6.86,6.26,4.3,4.29,4.73
Singapore,12.01,13.73,11.45,8.56,6.61,6.19,6.38,5.86,4.74,4.14
Syrian Arab Republic,12.06,12.84,13.06,13.5,13.51,13.25,12.22,10.76,12.41,13.17
Croatia,8.47,7.82,6.87,6.44,6.6,6.23,5.56,5.3,4.61,4.7
Philippines,12.8,13.23,12.67,12.09,11.95,11.52,11.41,10.95,10.25,9.82
Colombia,12.63,13.39,13.36,11.67,11.0,10.64,10.2,9.46,8.41,7.21
Thailand,11.86,12.48,12.75,11.79,9.92,8.88,7.75,7.02,5.81,5.38
Tonga,12.29,13.2,14.02,13.09,11.95,12.2,11.2,11.44,11.39,10.9
Lao People's Democratic Republic,11.69,11.68,11.86,12.27,12.07,12.36,12.94,12.01,10.82,10.04
Aruba,12.71,13.08,10.65,7.85,7.71,8.43,7.27,7.05,6.22,5.95
"Virgin Islands, British",13.1,10.9,11.45,10.37,8.59,8.4,8.38,7.3,6.88,6.25
Brazil,12.2,12.54,12.19,11.12,10.96,10.58,9.41,8.63,7.71,6.85
Tajikistan,9.8,12.34,12.53,11.73,11.31,12.88,13.3,11.77,10.4,10.46
Kiribati,11.85,12.45,13.33,11.04,10.71,11.8,11.76,11.37,9.79,10.38
Botswana,11.61,12.79,12.91,12.49,13.4,13.18,12.06,10.69,10.07,10.13
Suriname,11.7,14.05,14.37,12.3,10.35,10.78,9.72,9.52,9.49,8.78
