Country,1970-1976,1977-1983,1984-1990,1991-1997,1998-2004,2005-2011,2012-2017,2018-2023
Samoa,,-25536993.94,-33070891.84,-37813180.4,-24178405.94,-32190883.39,-24171381.55,-23468595.58
Nicaragua,,,-106995003.02,-396162845.3,-203097647.94,-220442975.32,-538799482.68,-806283476.66
Botswana,1650616.2,-2887936.33,-158010576.13,-26542158.21,-429354595.27,-423502949.81,-662686258.47,-642385246.35
Dominica,,36507.94,-2820105.82,-11622222.22,-27639359.79,-16511317.46,-14104938.27,805555.56
Azerbaijan,,,,-3247416.44,-142397509.08,-3546059527.19,-2551222063.84,-2334535342.19
Somalia,,,,,,,-30954020.38,-39804743.02
Sweden,285793003.92,-743689884.25,-2622730569.8,-8883679967.65,486585142.58,12045709084.17,9196889460.04,20236538563.65
Central African Republic,-2073758.58,-2413047.34,-18434682.99,-18419360.16,-10507927.5,-5981659.75,32582293.81,151994928.22
Syrian Arab Republic,,,,,-1793741517.08,-3149405302.86,-852380234.29,-627628106.14
Lithuania,,,,,-529990064.58,-682566661.26,-1283210798.32,-2056518526.1
Luxembourg,31499937.35,-273107042.7,532299527.42,613389189.84,-1931462132.19,-11439316396.06,-18699209421.06,-23555927725.18
Dominican Republic,3071428.57,-155000000.0,-309968566.21,-638979139.73,-1195330079.62,-1941475362.98,-3100433333.84,-4340783333.27
Cayman Islands,,,,,,-182283729.13,-1750590008.25,-1714533302.52
Israel,-391369047.62,-1080686079.78,-2246956859.54,-2683176514.18,-5085530468.93,-2731352417.1,-3617163585.14,-3614324096.91
Viet Nam,,,-187301285.67,-346980928.72,-581462306.86,-3081694152.96,-10948885554.12,-18093730132.53
Latvia,,,,42957347.54,-49731361.67,-5959284.59,-78196005.46,-477904122.97
Bahrain,,-58851429.35,-263601823.71,-76179597.26,-367180547.11,-1508126025.84,-1559482180.85,-2305326241.13
Montenegro,,,,,77219893.18,27917939.95,74001297.85,86854857.25
Benin,-1340521.38,-3442842.49,-29627016.06,-40907213.67,-22305572.97,-30009754.81,-88750214.05,-135523563.07
Czechia,,,,388853499.6,-5675063619.17,-13033579280.13,-13293812491.19,-13182997831.38
Ecuador,-84083132.96,-590867311.16,-1153409626.07,-976917029.94,-1394428153.01,-1498804142.86,-1664537833.33,-2558765166.67
Hong Kong,-44295698.79,-350510629.86,-1294570988.61,-831107824.73,2966133741.44,6179042132.08,7274675412.43,23189263934.56
Philippines,-129557516.53,-481285612.81,-1253857110.72,1920706510.1,8912976069.88,17461141600.85,33869293934.94,31317205702.91
