Country,1990-1992,1993-1994,1995-1996,1997-1998,1999-2000,2001-2002,2003-2004,2005-2006,2007-2008,2009-2011
"Korea, Republic of",,,,,,,,,,750.0
Morocco,,,,,,,,,,4100.0
Equatorial Guinea,,,,,,,,,,2300.0
Egypt,,,,,,,,,,1500.0
Germany,,,,,,,,,,2900.0
Canada,,,,,,,,,,2600.0
Nicaragua,,,,,,,,,,1200.0
Somalia,,,,,,,,,,3600.0
Georgia,93.33,60.0,110.0,160.0,255.0,350.0,350.0,350.0,750.0,750.0
Namibia,5400.0,11400.0,19000.0,23500.0,24000.0,21500.0,16000.0,13000.0,11000.0,9400.0
Maldives,,,,,,,,,,60.0
Bulgaria,,,,,,,,,,350.0
Niger,3066.67,4250.0,5050.0,5400.0,6000.0,6200.0,6300.0,6650.0,6750.0,6600.0
Trinidad and Tobago,750.0,1150.0,1350.0,1450.0,1350.0,1150.0,1100.0,875.0,750.0,750.0
"Bolivia, Plurinational State of",,,,,,,,,,1300.0
Ireland,,,,,,,,,,350.0
Serbia,,,,,,,,,,350.0
Papua New Guinea,1666.67,2450.0,2850.0,3000.0,3000.0,2800.0,2650.0,2550.0,2200.0,1850.0
Ukraine,,,,,,,,,,3500.0
Benin,4600.0,6450.0,7600.0,6950.0,5750.0,5200.0,5000.0,4950.0,4850.0,4900.0
Armenia,60.0,90.0,210.0,300.0,210.0,120.0,120.0,120.0,210.0,325.0
Portugal,,,,,,,,,,1400.0
