Country,1990-1994,1995-1999,2000-2004,2005-2009,2010-2013,2014-2017,2018-2021
Estonia,22157.97,22289.93,22583.16,23068.81,23615.17,24211.68,24384.0
Japan,249352.0,248982.0,248940.0,249390.0,249594.0,249418.5,249350.0
"Virgin Islands, U.S.",237.26,216.91,200.62,190.42,186.49,192.36,198.35
Central African Republic,231430.0,229930.0,228430.0,226930.0,225580.0,224380.0,223180.0
Liechtenstein,65.4,66.4,67.0,66.99,66.99,67.0,67.0
Oman,30.0,30.0,30.0,30.0,30.0,28.75,25.08
Cameroon,223194.98,218682.43,214580.88,211095.83,208164.8,205924.8,203684.8
Morocco,54895.4,55001.65,55401.46,56241.61,56776.06,56946.84,57372.82
Burkina Faso,76165.8,73665.3,71165.0,68665.0,66414.7,64414.05,62414.0
Mauritius,412.42,416.72,412.22,394.52,383.63,383.9,387.5
Austria,37881.64,38193.99,38431.52,38556.82,38685.97,38829.88,38973.55
Nicaragua,61993.2,56993.2,51570.86,45515.01,41039.64,38465.61,34575.3
Samoa,1751.66,1727.56,1703.46,1679.36,1657.64,1638.31,1619.1
Congo,222910.0,222310.0,221710.0,221110.0,220570.0,220090.0,219535.0
Burundi,2599.72,2187.02,1939.4,1939.4,2196.5,2753.55,2796.4
Kyrgyzstan,11497.66,11675.57,11906.56,12150.46,12363.19,12540.25,13062.6
Portugal,33754.0,33164.0,32752.0,32607.0,32700.0,33090.0,33120.0
Armenia,3341.03,3332.67,3322.24,3311.84,3302.48,3294.14,3285.75
Saudi Arabia,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0,9770.0
Bermuda,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Liberia,84647.2,83134.2,81621.2,80108.2,78746.5,77536.1,76325.7
Sao Tome and Principe,585.68,584.38,583.08,581.78,571.7,546.9,522.1
Syrian Arab Republic,3840.8,4140.8,4440.8,4740.8,5010.8,5205.8,5220.8
Zimbabwe,187345.4,185041.9,182738.4,180434.9,178361.75,176518.95,174676.15
