Country,1980-1985,1986-1991,1992-1997,1998-2003,2004-2008,2009-2013,2014-2018,2019-2023
Sudan,,,,,,,6625232323.23,
China,,,544263577919.44,840066482129.74,1864869946655.31,3633217457059.94,5158731546649.42,6537547605161.22
Brunei Darussalam,,2112563356.08,3496460604.17,2362716981.58,2587403301.81,4495192465.67,4572830085.35,4529393867.26
Saudi Arabia,,,,,,,229121066666.67,
Tajikistan,,,4975166301.16,1803644304.42,1724687392.59,2270886411.29,3390502974.0,4378695171.75
Nepal,,,,2055605602.49,2864175593.87,5358936201.14,8990972417.24,12783179551.7
Germany,418179226310.42,519376314714.02,603657356848.37,641939035445.4,633016587227.29,635893516429.24,703242755177.16,764440415092.36
Cyprus,2887288536.95,3571115583.99,3582118356.99,3045520507.78,4674183409.42,3965334641.97,3633827217.41,5397227461.49
"Moldova, Republic of",,,1001990362.15,983022153.83,1702316112.38,1652412159.45,2138700826.5,2653022604.94
Israel,14737017752.24,18330631405.17,35921660734.96,40890683246.86,43384646044.34,55040258187.9,73272267003.99,101328080425.37
France,283736458435.39,349819423990.16,357724308164.35,451348564452.97,531987002909.37,514639031260.28,569793690827.54,631608965975.16
San Marino,,,,,,,226918162.28,287581606.17
Faroe Islands,,,,,,,616908051.79,
Timor-Leste,,,,207200225.0,145518360.0,616098280.0,611211780.0,437663900.0
Malta,,,,1274884761.31,1639067156.04,1549083889.14,2458702263.59,3406649049.25
Cambodia,,,496681707.87,917400414.38,1869978078.36,2753709597.6,4471883997.9,5919170968.42
Lebanon,,1998533586.89,5552035382.89,5183583877.4,6402124072.41,10912679715.3,12098287772.4,2843189625.23
Qatar,,,,,,,59952434368.13,
Guatemala,3995809273.69,3791198966.53,5657564375.53,8415281171.27,9684918999.4,8585594252.41,9225834126.36,11719981807.14
Bahrain,,,,2804350430.23,6034185021.28,7126248099.17,9571729743.94,8212302648.07
