Country,2001-2002,2003-2004,2005-2006,2007-2008,2009-2010,2011-2012,2013-2014,2015-2016,2017-2018,2019-2020,2021-2021
Japan,2.5,2.5,2.5,2.5,2.7,2.55,2.5,2.5,2.5,2.6,3.2
Afghanistan,45.25,37.65,33.2,27.0,21.35,20.35,20.75,21.55,23.35,27.85,30.1
Belize,6.0,5.5,5.55,6.5,6.1,5.6,6.45,6.6,5.65,4.75,4.9
Comoros,23.15,17.5,17.15,19.35,17.2,13.85,13.0,12.15,11.65,11.75,13.5
Latvia,4.0,2.6,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Botswana,24.0,24.35,22.75,22.4,22.45,22.75,23.15,24.55,26.35,25.45,22.9
Armenia,24.95,18.3,10.85,6.45,3.35,2.5,2.5,2.5,2.5,2.5,2.5
Argentina,3.5,4.35,3.65,3.4,3.45,3.35,2.85,2.8,3.35,3.35,3.2
China,9.9,8.4,6.6,4.45,2.65,2.5,2.5,2.5,2.5,2.5,2.5
Ghana,14.2,12.4,10.75,8.65,6.4,6.45,7.2,8.25,7.05,5.4,4.9
Guatemala,21.5,19.5,18.85,18.45,16.65,15.5,16.15,15.25,14.25,13.8,13.3
Fiji,3.9,3.65,3.5,3.6,6.15,8.8,9.05,9.05,7.65,5.8,6.6
Bangladesh,15.2,14.15,13.45,13.05,14.8,15.95,15.2,14.55,13.15,11.75,11.2
Türkiye,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Eswatini,10.15,8.6,10.15,11.45,18.05,20.25,15.1,14.45,13.3,12.0,11.6
Hong Kong,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Malaysia,2.6,2.9,3.2,3.5,4.5,5.2,5.75,5.9,4.8,3.5,2.7
Serbia,3.4,2.75,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Ethiopia,45.4,40.8,36.35,34.25,26.2,19.6,16.45,14.3,16.75,21.5,21.9
Papua New Guinea,27.15,28.65,27.95,27.4,26.5,23.95,22.25,22.7,23.2,23.1,23.4
Panama,22.55,21.15,20.05,15.1,11.25,8.05,7.5,7.15,5.65,4.8,5.3
Thailand,16.85,14.35,11.25,10.4,9.85,8.6,7.7,6.85,6.65,5.8,5.2
"Iran, Islamic Republic of",5.1,5.15,5.6,5.95,6.65,7.45,6.3,6.55,7.2,6.6,6.1
Mexico,3.4,4.4,4.25,4.25,4.45,4.05,4.0,3.85,3.6,2.65,2.5
Sweden,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Morocco,6.1,5.6,5.65,5.65,5.3,4.5,4.05,3.75,3.6,4.75,6.3
New Zealand,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Albania,5.45,8.0,8.85,7.85,5.75,4.65,4.4,4.25,4.15,4.1,4.1
Malawi,23.5,23.85,21.0,18.45,15.15,12.25,13.1,14.1,15.4,16.85,17.8
