Country,1970-1974,1975-1979,1980-1984,1985-1989,1990-1994,1995-1999,2000-2003,2004-2007,2008-2011,2012-2015,2016-2019,2020-2023
Comoros,,,-749507528.74,-863720450.75,-913424656.57,-963524316.53,-1145664732.78,-930236582.38,-4143908893.92,-4651118554.49,1724901576.4,-7236039276.17
Oman,,,,,,-6715201444.18,-6081312162.5,-2722497924.27,588949822.72,2427693699.67,-1971848357.08,-2513641435.68
Honduras,-5778646177.22,-4648113895.03,-14240557308.58,-13146751203.97,-9143049954.54,-2025554610.2,-2383267475.92,-9602081433.97,-14573131477.18,-17316775800.03,-17704025621.83,-18510443090.89
Lebanon,,,,-220368124777.78,-410593546640.39,-1123789857040.25,-1514173111674.94,-34114085250.49,-678463830924.31,-862986717269.22,1544016810342.57,601977816531.27
Sierra Leone,154672764.38,39216386.65,32967208.64,297435274.26,133462045.96,108209847.13,-28294868.14,-18369301.58,87750176.99,-631613623.07,-86820175.12,2113787568.55
Sudan,-428752921.22,-374863482.68,-162439071.94,-195714725.71,45860930.33,-29831616.86,1645137267.58,2040495265.59,2271692102.53,202731397.06,445376334.3,1299437993.38
Chile,621829468281.19,-1813525449888.65,-2844053145897.93,-4123367690384.89,-6634299692788.34,-9954934912050.14,-13555664624113.21,-2994942678578.82,-1085075935862.11,-2194355737010.45,-612077883374.88,7345886674987.45
Greenland,,,,,,,670080252.21,344364238.87,-26483589.76,609286957.32,2086844257.51,1678475003.95
Colombia,-1282110143509.21,1012926295053.73,-560291675246.44,-1064685402358.78,-9915631542471.24,-8575679944053.44,-20099275454171.81,-20599299106953.61,6478066654263.57,21197693050163.76,7443807389500.6,26116291270633.96
Uruguay,5887929279.59,-20475117473.78,-24372603982.06,-9450994347.23,-13963996022.7,-23387673885.83,-41887555318.95,-86509993040.88,-86763955033.99,-77475707862.9,11300642022.47,31816770932.67
Philippines,,,-73629382053.25,33089040865.91,14449532761.82,127514947193.69,417387641604.6,291652630358.32,294592646915.16,291772568042.57,55632831224.74,-395520000199.91
Angola,,,,,,,5336254841.18,164096783385.8,3754858685.95,-5757177866.58,-101631523406.69,-120788680887.64
"Moldova, Republic of",,,,,,5297517128.83,5981023600.83,4989827897.25,359126977.87,-801846731.96,-2132479972.78,-899640177.38
Afghanistan,,,,,,,,,,,,-15903270901.2
Lao People's Democratic Republic,,,,,,,-5999237110701.35,-1733309829004.74,-702086892314.22,-1012781688705.83,2813896272164.73,
Singapore,-251964124.04,-1017205066.61,-2238049270.67,-3392705730.82,-2960116599.57,1154126975.88,-148177504.87,4202329828.9,-982519359.08,-8895467533.09,12867607862.66,44231990657.82
"Palestine, State of",,,,,53705559.37,38514794.36,81264679.88,51052223.65,-99138463.36,-50645859.44,-145529921.94,-129678290.1
"Iran, Islamic Republic of",363468091226649.25,4169960731670005.0,1264954049475824.5,549043478359624.6,1081200589289182.1,875884277347389.1,1378012698193482.0,3705913819499828.0,4473984615586111.5,1301669901413023.0,-443619892693412.5,-1084082435172191.6
Haiti,,,,-3035468937.04,-4692666159.5,9530231337.02,28079577613.29,22974625640.45,17603189742.9,8198089450.25,30523854880.27,15975707264.95
Northern Mariana Islands,,,,,,,183535521.45,2183413.02,18309561.15,26861195.16,157774709.44,31567164.18
Syrian Arab Republic,15887770829.58,21890454182.93,13280155553.15,46852000188.59,23344205455.94,-38819771783.23,-746514863.33,91705358983.19,70430949336.16,-4242442908.2,35660081346.48,20230864271.3
Japan,10306813686704.82,9124173243435.91,4578709161934.03,13610936960523.45,18666149918465.36,20809489880324.17,19735590635810.2,12164219751809.67,749051382395.9,-4431905724630.8,559663131679.5,-5289706946960.02
Czechia,,,,,-51218592967.3,-40770938649.97,-1413287361.26,21973232798.07,-21492009470.76,-41269381924.97,15290054740.41,27798629393.27
Gabon,-30759643520.38,177080612959.3,1315583566225.06,-5637301138.15,-289546776602.35,-553034201207.91,61100815647.06,835763707343.63,1827763058901.4,2375501946937.42,4177153287193.89,9714001169727.27
Vanuatu,,,,,,,693233799.83,1757013223.59,1856274498.86,2165091400.33,47681311.36,489823370.08
Seychelles,,,-962123395.6,-2424139886.63,-3402469685.7,-3365529522.63,-910239137.66,-1593919610.52,-893357493.18,37895216.3,1126846.64,7230035.56
