Country,1990-1995,1996-2001,2002-2007,2008-2012,2013-2017,2018-2022
Sri Lanka,18044500000.0,29489166666.67,57843500000.0,111716700000.0,140351937965.36,161877592985.1
China,,,849674563333.33,459254219751.65,1024965996848.12,1239484738320.0
Macao,,1933822748.1,2930760988.47,5896268465.18,9198488137.77,10582062190.09
Equatorial Guinea,,,1714758500000.0,1940496284106.14,1232608534905.08,869001648669.76
Zimbabwe,,,,277412420.87,224307009.19,467771540.0
Marshall Islands,,,,69891404.8,82234805.6,111345609.0
Namibia,420200000.0,658516703.55,1330559316.1,2372208906.2,2822441503.62,4068460000.0
Australia,8226500000.0,13092166666.67,21549500000.0,33602600000.0,43229400000.0,61668200000.0
Congo,,444500000000.0,943649057306.5,2229005455588.2,1178535697393.8,1151657736868.25
Madagascar,5743333333.33,,744433160000.0,550047533600.0,833065526924.41,1264455861537.6
Egypt,20332500000.0,27869000000.0,63674400000.0,124381048000.0,214703666666.67,
Mongolia,13421750000.0,61116500000.0,281446758763.87,752744067355.56,1579083733051.34,3537768805124.19
Brazil,,,,241726781739.56,333678018124.76,445843074477.06
Lesotho,492914938.34,858692769.16,1776148419.83,4114214838.45,5045938337.19,6157091451.23
Malta,507481097.65,,,,,
Belgium,2338500000.0,2754700000.0,3490116666.67,5458720000.0,6817460000.0,6920440000.0
Bangladesh,,75499490000.0,95641992333.33,188268109600.0,290754120000.0,471733161868.81
Belize,38551166.67,57058000.0,77740166.67,127361891.71,145458677.09,
Germany,27457226481.85,27308000000.0,29881333333.33,36598600000.0,45856800000.0,57511600000.0
Thailand,59464000000.0,112976245000.0,184172614114.39,283630341365.89,448765388256.92,586668675689.9
Ghana,4085175.0,297499500.0,741736427.17,2887526494.35,7159781864.82,13162889864.81
Saint Vincent and the Grenadines,40366666.67,45570500.0,46759680.0,85847534.4,78345206.0,
Romania,49445200.0,,,,,40465290000.0
Jordan,452410000.0,591731666.67,909743333.33,1656780000.0,2769120000.0,2888375000.0
