Country,1950-1955,1960-1965,1970-1975,1980-1985,1990-1995,2000-2005,2010-2010,2015-2015,2020-2020,2025-2025,2030-2030,2035-2035
Armenia,16.73,24.46,30.25,32.94,32.38,27.96,26.41,26.28,26.13,26.26,26.69,27.35
Afghanistan,6.56,7.29,7.8,8.45,9.09,9.67,9.61,9.74,9.61,10.15,10.84,11.06
Türkiye,20.92,21.7,22.59,23.96,29.81,27.76,24.13,24.19,24.82,23.32,22.93,22.32
Antigua and Barbuda,33.88,39.22,37.22,40.33,37.1,33.67,28.21,26.7,26.23,26.37,27.09,28.4
Qatar,81.78,86.17,88.66,89.78,93.91,75.26,44.71,35.19,33.75,33.79,33.8,33.83
Belgium,50.78,52.7,54.46,55.58,56.62,56.66,57.28,57.6,57.95,58.01,58.23,58.47
Mali,9.08,11.84,12.48,12.42,15.3,19.24,23.53,25.59,29.15,29.34,31.52,31.39
United Arab Emirates,59.53,75.83,80.41,69.28,29.92,23.3,33.81,23.15,15.1,11.46,11.69,12.36
South Africa,23.5,23.4,22.49,24.16,23.6,22.57,22.95,21.41,21.18,20.94,19.96,20.4
Spain,36.66,36.66,39.36,41.94,41.96,42.69,44.25,42.23,41.58,41.82,42.53,43.34
New Zealand,55.64,58.04,53.76,48.71,40.36,38.81,38.17,37.5,36.74,36.74,37.03,37.42
Equatorial Guinea,17.88,26.08,27.5,29.49,38.26,54.04,66.46,44.28,20.9,20.72,20.97,21.36
El Salvador,36.94,26.82,26.46,29.29,32.96,42.18,47.68,52.18,51.6,49.29,50.96,52.33
Grenada,28.94,30.78,32.36,33.03,33.94,35.3,35.34,35.08,35.49,36.37,37.61,39.26
Nepal,2.86,3.6,4.36,6.68,7.56,11.31,13.2,14.11,14.0,14.9,14.46,16.1
Oman,10.28,19.37,33.94,52.32,47.27,47.18,51.45,45.09,42.38,43.98,44.8,40.26
Samoa,15.14,19.12,20.68,21.2,21.38,21.62,20.11,18.94,18.04,17.08,16.64,16.87
Cyprus,30.35,36.91,44.02,61.64,67.41,68.46,67.55,66.95,66.82,67.33,68.45,46.11
Panama,37.11,29.16,18.22,19.55,20.3,22.58,23.86,24.55,24.9,25.35,25.98,20.56
"Iran, Islamic Republic of",22.4,22.33,24.22,27.24,29.1,33.28,35.25,36.69,37.01,36.28,35.42,34.64
Nicaragua,36.28,41.1,32.29,34.34,35.24,37.91,39.04,40.09,41.1,42.1,43.08,44.15
Morocco,19.78,20.13,18.61,21.23,22.74,23.01,26.06,28.01,30.42,31.96,33.01,33.27
Benin,5.88,10.9,19.3,19.72,25.68,28.15,29.87,32.08,28.21,27.17,28.63,30.09
Azerbaijan,18.43,26.69,26.06,27.88,29.66,26.2,23.62,24.89,26.23,27.32,28.37,29.55
Mauritius,30.48,36.94,43.0,42.34,43.59,42.39,41.55,41.0,40.84,41.26,42.27,43.84
"Moldova, Republic of",19.58,25.49,23.62,28.7,31.75,29.4,29.03,29.52,30.31,31.32,32.5,34.06
