Country,1967-1972,1973-1978,1979-1984,1985-1990,1991-1996,1997-2002,2003-2008,2009-2013,2014-2018,2019-2023
Colombia,16053833333.33,84991333333.33,287050500000.0,2104427666666.67,9692159333333.33,28539848333333.33,63080500000000.0,109028600000000.0,135286200000000.0,214616540216495.6
Dominican Republic,267279007.18,841408300.35,1610917736.4,9449235916.67,64468416666.67,125544750000.0,350106681116.67,519055112280.0,845900569980.0,1172766223760.0
Portugal,267188333.33,511483666.67,2784492833.33,10840137333.33,20401045833.33,33660196000.0,47707072000.0,58732775400.0,78087147800.0,100632693800.0
Equatorial Guinea,,,,,,,5393518527225.0,7061814400000.0,4687498800000.0,3423278697520.0
Antigua and Barbuda,,,,,,,,,2761232000.0,2402462500.0
Spain,2557304000.0,6214671500.0,21671158166.67,44203344666.67,81790161500.0,169132333333.33,245470166666.67,299968000000.0,383361200000.0,463348000000.0
Tajikistan,,,,,72934175.0,1210000000.0,4650000000.0,4879200000.0,7237980000.0,17541100000.0
Bulgaria,,,10571060.0,15584633.33,329636000.0,10616215500.0,24355939666.67,43817015200.0,62691008600.0,91580670600.0
Greece,92445833.33,431697166.67,1784751833.33,4979997666.67,11346981500.0,27641025333.33,45136879000.0,50850055000.0,60164902800.0,80227108400.0
Montenegro,,,,,,456977000.0,869538333.33,1269530800.0,1659420200.0,2380918800.0
South Africa,2964666666.67,8506333333.33,22115833333.33,56172166666.67,105272166666.67,252737833333.33,533580333333.33,894644580280.0,1325443009280.0,1903880947220.0
Luxembourg,1666021333.33,2851885833.33,4677143333.33,8558501333.33,14266223500.0,28828516666.67,51285065333.33,73627118800.0,107360297000.0,149315336800.0
Haiti,,,,1918388666.67,2833166666.67,8560705000.0,25941660816.67,51700467380.0,96455589940.0,132052508880.0
Nigeria,,,,,,,,,,
Netherlands,28857966250.0,57560021666.67,100893102833.33,126024982166.67,170371080833.33,268822166666.67,378897833333.33,474562200000.0,589170200000.0,760791000000.0
Canada,18871166666.67,43931500000.0,98775166666.67,155856000000.0,242606666666.67,432093500000.0,520817166666.67,521975200000.0,660235600000.0,821944600000.0
Sierra Leone,92066.67,150333.33,257583.33,11016833.42,119433833.33,176824666.67,815425000.0,3292535080.0,5947596560.0,14284718400.0
New Zealand,1582682000.0,3244166666.67,9009166666.67,17485666666.67,26217000000.0,38202000000.0,50200000000.0,62396400000.0,75432200000.0,83665750000.0
Lithuania,,,,,3479130000.0,5514819666.67,12611371666.67,21676057800.0,28750163800.0,46906714000.0
Kuwait,711500000.0,2686300016.67,4516350033.33,3002333366.67,3212000016.67,4956833333.33,16487166666.67,28543400000.0,21744950860.0,22036480800.0
Ethiopia,,,,,,,,99021377733.33,138313635520.0,373621600000.0
Italy,6303822000.0,18284579333.33,58727241000.0,107337754333.33,191901772333.33,298786933333.33,388217466666.67,424626020000.0,510415220000.0,617880860000.0
Ukraine,,,,477000.0,11255699983.33,80238216016.67,259471500000.0,587651400000.0,1207646800000.0,1844540000000.0
Angola,,,,,,379835000000.0,2478044833333.33,5584516000000.0,6309940400000.0,18728002032000.0
Marshall Islands,,,,,26331950.0,30292733.33,40570422.71,76598823.55,83638442.99,103126083.37
Turkmenistan,,,,,213687316.67,2035166666.67,9977500000.0,44225600000.0,40651200000.0,40329730000.0
Sweden,39891983666.67,94028925500.0,213207461000.0,370483269000.0,562187894166.67,959859833333.33,1392676500000.0,1609450200000.0,1941100600000.0,2745835200000.0
