Country,2008-2009,2010-2011,2012-2013,2014-2014,2015-2015,2016-2016,2017-2017,2018-2018,2019-2019,2020-2020,2021-2021,2022-2022
Colombia,,32.95,32.95,32.95,32.95,32.95,32.95,32.95,32.95,32.95,32.95,32.95
Paraguay,,,71.99,71.99,71.99,71.99,71.99,71.99,71.99,71.99,,
South Africa,,,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,,
Equatorial Guinea,19.89,19.89,19.89,19.89,19.89,,,,,,,
Vanuatu,17.97,17.97,25.69,33.41,38.56,43.71,48.86,54.0,59.15,64.3,69.45,74.6
Guyana,76.32,76.32,76.78,78.14,79.05,79.96,80.87,81.78,82.69,83.6,84.51,85.41
Papua New Guinea,,,,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73,24.73
Cambodia,53.81,53.81,55.21,59.4,62.19,64.98,67.78,70.57,73.36,76.16,78.95,81.74
Mongolia,33.59,41.87,50.14,56.34,60.48,64.61,68.75,72.88,77.02,81.15,81.15,81.15
"Tanzania, United Republic of",,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29
Angola,,,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,,
Zimbabwe,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11
Uzbekistan,,,,,,,,75.14,75.14,75.14,75.14,75.14
Lesotho,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55
Gambia,,,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93,11.93
Ecuador,,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5
Samoa,,,,,,69.44,69.44,69.44,69.44,69.44,69.44,69.44
Niger,6.94,9.3,11.65,13.42,14.59,15.77,16.95,18.13,19.31,20.48,21.66,21.66
Sao Tome and Principe,49.08,49.08,48.75,47.75,47.09,46.43,45.76,45.1,44.43,43.77,43.11,43.11
El Salvador,,86.27,86.27,86.27,86.27,86.27,86.27,86.27,,,,
Honduras,79.44,79.67,80.55,81.22,81.66,82.11,82.55,82.99,83.44,83.88,84.33,84.33
Kyrgyzstan,79.98,80.99,85.01,88.02,90.03,92.04,94.05,96.06,98.07,,,
