Country,1973-1977,1978-1982,1983-1986,1987-1990,1991-1994,1995-1998,1999-2002,2003-2006,2007-2010,2011-2014,2015-2018,2019-2022
North Macedonia,,,,,5744140.4,20298670.45,-11097944.15,5848165.95,4715162.28,23502718.75,17169102.53,28280558.68
Morocco,2185754.1,4033471.22,17626255.12,126482599.93,177861610.55,13917535.18,-57456969.7,77277900.55,304389085.05,337072929.65,197481596.18,284989798.72
Mongolia,,,,,,,,,,1548000.0,160463000.0,179856500.0
kos,,,,,,,,,,,11812547.0,5857259.88
Burundi,1308713.87,-74547.06,6101200.85,503806.1,-3180825.7,-3499881.85,-532071.35,-2557373.38,0.0,,,
Lesotho,,714346.9,4406381.05,926106.58,-1421101.15,-2311491.33,-2005792.62,-1479229.4,-479940.3,,,
Ethiopia,,2306406.67,2744916.88,8364211.68,14757987.55,22135383.12,-12556938.12,-8483537.55,-9510130.4,-2983387.32,35705351.8,6057091.57
Fiji,1247400.0,3582400.0,3287000.0,1418000.0,-1902000.0,-553500.0,-129500.0,6784250.0,5810000.0,7966022.68,10312000.0,96735750.0
Burkina Faso,534461.77,-179875.14,1802306.9,3583069.45,-1913128.92,-1927204.18,-930767.43,-87365.58,0.0,,,4949062.88
Gabon,-20180.4,10619102.65,6669585.62,25447666.3,28682016.6,38737358.38,-22430224.33,-8357007.15,-3887283.18,27533393.68,111094213.8,54425103.92
"Moldova, Republic of",,,,,,17618850.25,1599179.5,-9057090.6,-1451682.52,11455490.82,8520573.82,72108626.25
Cameroon,1205097.92,3111815.44,8248850.12,25237084.48,29647879.12,-12763855.9,-13081951.28,-18165537.73,-18011767.67,-2190422.7,118979570.95,140609721.9
Uganda,1764094.62,3860718.54,10396981.57,-5302649.88,-7371624.32,-2725402.28,-4226374.42,-417282.78,-875680.5,0.0,11626232.68,64098583.87
Kenya,951181.5,4425855.96,590430.0,21818727.35,-2049752.57,-5755819.7,-15281210.88,-6174663.8,-5471789.82,-1885051.1,40300914.73,283528959.95
Dominican Republic,-1039666.67,1359000.0,21787250.0,16028500.0,10335000.0,26481500.0,63134500.0,120090000.0,170408750.0,79128750.0,250499000.0,209462000.0
Azerbaijan,,,,,,13639000.0,7728500.0,-4604750.0,68178539.28,126896516.28,463396000.0,75743250.0
Mali,42798.88,1381946.8,589492.62,410727.98,-234859.0,-461045.13,-135802.48,,0.0,,,0.0
China,,,,35884333.33,287803500.0,570472750.0,389400250.0,94710250.0,1021840750.0,899475308.92,750964750.0,407143500.0
Nicaragua,-212200.0,-823000.0,7449500.0,9875333.33,11117000.0,7835000.0,-5663500.0,-5284750.0,14430500.0,68637250.0,132331000.0,113232250.0
Kazakhstan,,,,,,65053000.0,7388750.0,-19177000.0,159667250.0,154897473.32,286098000.0,13156519.45
Egypt,5529643.9,2653905.4,12939767.2,47046998.08,101529032.57,44396636.73,-68174853.97,-43492209.9,245822686.48,101144400.48,423245966.52,45960428.88
Mozambique,,,2349728.4,1559892.2,-158601.77,-3043627.47,-3301420.5,-500716.0,0.0,,,
Belarus,,,,,4866354.4,26111637.7,-12785075.48,-11266119.0,-2920966.88,-1109463.3,24936616.0,54160215.2
