Country,1977-1981,1982-1986,1987-1991,1992-1995,1996-1999,2000-2003,2004-2007,2008-2011,2012-2015,2016-2019,2020-2023
Brazil,96800000.0,97600000.0,538600000.0,2459000000.0,1852825334.15,2103748250.0,3782359979.29,3360411908.16,2999252424.94,1607590302.73,2543021041.48
Cameroon,7313304.49,-29549027.08,-63353187.09,25465915.21,104614868.44,92653295.31,292659224.79,320951997.24,311039569.49,432039702.06,552042753.41
Togo,66028553.25,78458656.98,117709571.45,87823764.9,86310153.86,91236240.9,220187514.41,322290004.14,285411874.99,420433903.11,604136756.02
Macao,,,,,,-129888108.79,-350074849.45,-1105263220.28,-1852631608.27,-2510903139.63,-1400832890.88
United Kingdom,-3550886919.73,-2990769013.37,-6085281388.72,-9452299141.28,-10925187726.27,-13920585697.43,-23100652958.2,-28486610000.69,-37462354621.97,-32353389232.9,-29224891302.81
Oman,-157498552.86,-686782204.12,-787516254.88,-1332899869.96,-1444099985.94,-1564360468.14,-2635240572.17,-5853706111.83,-9620688556.57,-9827002600.78,-8699782369.02
South Sudan,,,,,,,,,636780753.49,305130000.0,311376666.67
Solomon Islands,16734220.36,17431133.73,41116339.47,43298391.66,31775873.2,13074482.91,48818639.22,121485379.96,90465327.81,45196353.86,108655027.27
"Venezuela, Bolivarian Republic of",-389000000.0,-262800000.0,-217400000.0,-179250000.0,-56750000.0,-113750000.0,-237750000.0,-821250000.0,-645750000.0,174000000.0,
Trinidad and Tobago,-34741666.68,-39790816.34,-8612238.16,228882.96,14172615.49,46100000.98,55425000.0,18370595.48,-68818281.97,52814358.45,78451773.21
"Congo, The Democratic Republic of the",,,,,,,777033333.33,1162675000.0,1742090002.47,1443323897.22,1040765584.1
New Caledonia,,,,,,329716974.72,458789743.49,668559190.87,338551326.02,330890650.56,
Uganda,92900000.0,76620000.0,304440000.0,494957500.0,696405000.0,690648737.11,1129103359.98,1329142749.96,1375754184.32,1623966024.63,1823631666.99
Andorra,,,,,,,,,,-41746126.86,-48933102.15
Niger,86626829.77,87503948.35,16352957.16,60140436.34,48971736.17,61466246.14,158710249.79,293773312.64,317658057.19,451451413.85,605304535.0
Nepal,84475777.31,124519873.41,116496118.19,165884552.8,286092252.11,685651702.51,1645510519.79,3869540300.04,6431578303.49,8338525890.82,9695044662.94
Latvia,,,,94390847.25,97041750.0,244564520.07,588915805.07,712752765.43,529482244.13,577263533.03,614656890.79
"Bolivia, Plurinational State of",37871012.64,81053800.0,147733600.0,246925000.0,316300000.0,404345755.11,790876434.39,1188938669.9,1220472381.13,1252840083.17,1151279009.19
Philippines,377000000.0,432200000.0,743800000.0,832750000.0,1972000000.0,7142250000.0,12120923823.75,17112910789.47,21654641939.16,26411886210.61,29632311045.46
Bulgaria,74000000.0,86400000.0,96420000.0,94600000.0,217690487.72,507763611.22,941043863.99,1744881733.0,2445335000.0,1925305000.0,1272250000.0
Saudi Arabia,-8092161277.0,-8822075677.05,-12754666666.67,-16436066666.67,-14949700000.0,-15386686666.67,-15552882358.33,-26997744300.0,-37437137833.33,-39556426562.2,-44630687527.82
Brunei Darussalam,,,,,,-94704229.16,-391277044.77,-387195004.24,-497935265.02,-460533850.95,-507692364.71
Guatemala,107740000.0,43360000.0,230820000.0,423375000.0,637350000.0,1575050603.72,3955050000.0,4962973760.0,6195369840.0,9475228400.0,16951485267.5
"Moldova, Republic of",,,,44449500.0,69837500.0,247307500.0,748520000.0,1373590000.0,1427560000.0,1170702500.0,1683047500.0
Kazakhstan,,,,59000000.0,103025000.0,109133929.15,-1078307855.45,-635905879.1,-891432096.25,426227360.69,-287293132.38
