Country,2010-2011,2012-2013,2014-2014,2015-2015,2016-2016,2017-2017,2018-2018,2019-2019,2020-2020,2021-2021
Japan,267.0,408.5,278.0,272.0,274.0,272.0,4.0,6.0,6.0,4.0
Jamaica,31.5,15.0,14.0,14.0,1.0,1.0,,,,
Bhutan,,,9.0,27.0,48.0,45.0,47.0,42.0,33.0,35.0
Australia,112.0,88.0,51.0,48.0,44.0,42.0,36.0,37.0,38.0,31.0
Botswana,,,,,,,,,,3.0
Belarus,3.0,7.0,5.0,5.0,5.0,12.0,5.0,5.0,7.0,11.0
United Kingdom,283.5,316.0,357.0,291.0,401.0,679.0,740.0,612.0,573.0,553.0
Bulgaria,2.0,4.0,2.0,3.0,3.0,4.0,4.0,6.0,3.0,3.0
Tajikistan,14.0,19.0,19.0,,,,5.0,7.0,9.0,7.0
Azerbaijan,,,,,,,2.0,2.0,2.0,2.0
Croatia,133.5,130.5,30.0,18.0,17.0,17.0,69.0,70.0,20.0,16.0
Costa Rica,,,,,1.0,3.0,3.0,3.0,,
Dominican Republic,,2.0,2.0,,12.0,13.0,6.0,7.0,7.0,7.0
Italy,2165.0,1450.0,1378.0,1264.0,1310.0,1272.0,1201.0,1272.0,1476.0,1159.0
Timor-Leste,1.0,7.5,3.0,3.0,3.0,,,,4.0,4.0
Egypt,5484.0,3593.0,2740.0,2937.0,3069.0,3274.0,3765.0,3778.0,3185.0,3154.0
Namibia,93.0,79.5,99.0,107.0,75.0,76.0,77.0,59.0,42.0,29.0
Togo,777.5,1253.5,1759.0,1804.0,1829.0,1619.0,1443.0,1440.0,1465.0,1458.0
Switzerland,27.5,26.0,31.0,32.0,38.0,37.0,34.0,32.0,41.0,43.0
Poland,19.0,15.0,16.0,15.0,13.0,9.0,8.0,232.0,233.0,209.0
Pakistan,10754.5,8912.5,8283.0,8480.0,7625.0,7136.0,6218.0,5264.0,4737.0,4761.0
Bangladesh,10761.5,9561.5,9400.0,9516.0,8274.0,7246.0,7111.0,6614.0,6798.0,6722.0
"Korea, Republic of",734.5,729.5,620.0,627.0,630.0,627.0,629.0,627.0,697.0,632.0
"Iran, Islamic Republic of",2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0
Cabo Verde,,,,,,1.0,1.0,1.0,,
Côte d'Ivoire,163.5,236.0,299.0,255.0,9.0,215.0,301.0,317.0,873.0,905.0
Vanuatu,34.0,5.0,7.0,16.0,12.0,1.0,,,,
