Country,1977-1980,1981-1984,1985-1988,1989-1992,1993-1996,1997-2000,2001-2004,2005-2008,2009-2012,2013-2016,2017-2020,2021-2023
Spain,10.42,10.74,10.76,11.95,15.74,29.09,42.61,46.67,48.84,32.85,38.87,44.22
Belarus,,,,,28.42,38.39,29.78,26.55,28.74,41.7,47.71,52.52
United Kingdom,37.85,45.23,36.0,32.52,35.99,41.23,43.73,41.41,42.93,46.74,53.37,65.34
Greece,27.1,33.63,40.38,56.56,53.0,26.63,9.9,8.5,11.02,11.33,12.23,13.08
kos,,,,,,,19.04,29.93,23.93,15.93,15.58,18.21
Switzerland,31.55,28.96,25.82,16.17,16.53,20.61,35.2,36.28,46.06,52.32,54.09,60.69
Mozambique,,,,,,,,28.39,25.72,10.03,5.71,3.65
Luxembourg,,,,,,15.45,15.32,14.28,18.64,24.35,29.14,46.82
Morocco,12.61,20.8,15.91,22.23,31.02,31.98,32.62,31.79,36.03,34.26,39.51,46.98
Papua New Guinea,22.0,48.6,46.66,77.89,79.85,89.46,86.19,85.38,84.0,76.58,79.79,92.07
Hong Kong,,,,,,25.75,24.31,19.2,17.87,17.06,19.71,31.87
North Macedonia,,,,,71.74,64.06,65.47,57.05,55.99,58.61,55.55,56.67
Libya,15.6,15.06,19.47,10.98,20.77,11.95,3.94,4.81,9.38,11.89,18.02,32.4
Saint Vincent and the Grenadines,4.07,10.9,12.39,18.92,20.54,18.76,5.43,4.66,4.32,6.24,8.94,15.36
Israel,20.61,29.35,36.28,39.1,36.95,48.24,62.91,61.6,66.41,73.44,80.16,82.25
Ethiopia,25.36,24.09,37.21,16.96,15.15,31.97,21.46,12.12,9.53,6.41,6.23,5.78
Eritrea,,,,,28.67,17.46,,,,,,
Suriname,,,,,,,,49.56,50.32,25.0,41.38,58.45
Nauru,,,,,,,,2.99,37.98,80.38,80.41,
Lebanon,,,,,,,22.14,51.66,39.59,32.79,29.37,29.58
Türkiye,7.84,40.25,43.03,48.06,47.08,48.39,16.22,9.22,7.65,10.41,12.03,13.94
Kyrgyzstan,,,,,57.68,47.56,35.37,28.77,38.8,29.64,18.55,17.32
New Caledonia,,,,,,,20.61,22.13,24.59,21.52,,
Sierra Leone,20.18,37.7,14.53,5.14,5.1,31.2,8.82,4.75,41.6,42.23,8.19,18.73
Iceland,19.78,18.68,19.53,17.01,23.3,,,,30.93,23.81,22.0,25.7
Indonesia,,23.46,15.32,9.09,2.84,1.78,12.41,26.97,39.14,36.25,36.42,51.01
