Country,1990-1992,1993-1995,1996-1998,1999-2001,2002-2004,2005-2007,2008-2010,2011-2013,2014-2016,2017-2018,2019-2020,2021-2022
Slovenia,,,,,-475674000.0,-566403333.33,-733857333.33,-524078000.0,-854910333.33,-705459500.0,-461207500.0,-729292500.0
France,5064899666.67,5946114333.33,18732921666.67,32669044000.0,24091710333.33,38635488333.33,46723476666.67,49800642333.33,47100406333.33,52387377000.0,33736677000.0,46333433000.0
Czechia,,,,,-171281146000.0,-232863825666.67,-289012176666.67,-293833083666.67,-313211195666.67,-280969162000.0,-285053680000.0,-224087176000.0
Slovakia,,223892000.0,183633666.67,-117531000.0,-1617857666.67,-1754704000.0,-1047685000.0,-1450241333.33,-1652516000.0,-1429693000.0,-1426094000.0,-1995386500.0
Greece,,,,,,-5132494000.0,-5542665000.0,-1269979000.0,42075666.67,-1432068500.0,-1149750000.0,-1640215500.0
Sweden,-54142273666.67,-65763705000.0,-44516658000.0,-160552333.33,27935135666.67,85376389000.0,106577889333.33,86364437666.67,49636092000.0,84461634000.0,151365718500.0,213891053500.0
Canada,-37796734666.67,-39760023333.33,-40960741333.33,-41987686333.33,-37305408333.33,-29847213000.0,-31141583000.0,-33428858666.67,-29226489333.33,-31562759500.0,-20457167000.0,-25053859000.0
Austria,,-960449000.0,-993085666.67,-3613894333.33,-958798333.33,-81010000.0,1798921333.33,789234000.0,-990145666.67,-3474239500.0,1264483000.0,2684068000.0
Latvia,,79375000.0,80572333.33,-33015333.33,-146387333.33,-522162666.67,465146666.67,-78131000.0,-40420333.33,-254454500.0,-207894000.0,-493268500.0
Finland,,-4345721000.0,-3065578000.0,-1009506000.0,284780000.0,1139565000.0,1863926333.33,880168666.67,1715951000.0,511587000.0,2426934000.0,2888058000.0
Lithuania,,,,,-632714000.0,-822174666.67,-220572666.67,-917741666.67,-1050446000.0,-1374051000.0,-1394171000.0,-1616852000.0
Portugal,,1064349000.0,56970000.0,-2065375333.33,-2198834333.33,-4268331000.0,-6040558000.0,-3096046666.67,-4289269000.0,-4620069500.0,-4061110500.0,-2383016500.0
Italy,,-18310693000.0,-10258016666.67,-4910107000.0,-6269139333.33,3699430000.0,-6926022000.0,-3042513333.33,-2149095333.33,14303811500.0,17091856500.0,18594430000.0
Spain,-7395194000.0,-8488104666.67,-6909437000.0,-8725183333.33,-9272139000.0,-20603135666.67,-22720496000.0,-11342243666.67,-426873666.67,1056029500.0,2413409500.0,7154184500.0
Israel,-12487713333.33,-14101035333.33,-19237682666.67,-33503173666.67,-23924307666.67,-3600578000.0,-18450727666.67,-20222525333.33,-9295830000.0,-3724324000.0,-9854842500.0,-18840546000.0
Belgium,,6594690000.0,7485154000.0,7600710333.33,5920420333.33,5147173333.33,7488639666.67,6534443000.0,6159181000.0,3894837500.0,4349815000.0,5858812500.0
Norway,-40438705333.33,-27838309000.0,-20983704333.33,-16142418666.67,8096392000.0,7697518666.67,11430072000.0,30290117000.0,121173271000.0,125143594000.0,112127268500.0,110993001000.0
New Zealand,-6684488000.0,-8796376666.67,-8599888000.0,-8791397666.67,-9380956000.0,-13844179333.33,-11537894666.67,-9649962000.0,-9010429666.67,-10617208500.0,-6636829000.0,-8834257500.0
Netherlands,-9590910333.33,-5555267666.67,-3847865333.33,-7176910000.0,-11384856666.67,-7655249333.33,-21400070333.33,-4799786000.0,-10311469333.33,-5570626000.0,-19613156500.0,2460737500.0
Estonia,,,,-458608000.0,-660633000.0,-972241666.67,-804398000.0,-729061666.67,-501673666.67,-530363500.0,-410754500.0,-544935000.0
Germany,24931396000.0,4520723666.67,-6086026666.67,-16598231000.0,-12668931000.0,35995648000.0,47478959666.67,69373270333.33,68450153333.33,91916421500.0,105532382000.0,123732785000.0
