Country,1990-1992,1993-1995,1996-1998,1999-2001,2002-2004,2005-2007,2008-2010,2011-2013,2014-2015,2016-2017,2018-2019,2020-2021
Israel,,0.19,0.16,0.14,0.13,0.11,0.11,0.1,0.1,0.09,0.09,0.09
Mexico,0.71,0.59,0.44,0.33,0.3,0.25,0.23,0.21,0.21,0.2,0.19,0.19
Nepal,6.37,5.31,4.54,3.84,3.36,3.0,2.6,2.31,2.08,1.95,1.7,1.72
Niger,8.46,8.33,7.27,6.61,5.77,5.03,3.8,2.94,2.6,2.65,2.47,2.5
Albania,1.02,0.76,0.57,0.41,0.34,0.28,0.25,0.27,0.25,0.25,0.24,0.24
Finland,0.07,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01
Montenegro,,,,0.49,0.44,0.39,0.35,0.31,0.31,0.29,0.3,0.32
Algeria,0.94,0.92,0.8,0.7,0.58,0.47,0.4,0.37,0.35,0.34,0.36,0.38
Haiti,3.27,3.19,2.51,2.34,2.29,2.21,1.83,2.03,1.92,1.86,1.81,1.85
Rwanda,7.47,4.86,5.89,4.87,4.18,3.71,2.91,2.5,2.29,2.17,2.1,2.11
Uruguay,0.2,0.17,0.14,0.13,0.12,0.09,0.08,0.07,0.07,0.07,0.07,0.07
Sierra Leone,4.97,5.08,4.55,4.57,3.64,3.39,2.91,2.63,2.76,3.09,2.62,2.34
Vanuatu,3.96,4.19,3.87,3.67,3.57,3.06,2.75,2.72,2.62,2.49,2.28,2.31
Gabon,1.69,1.4,1.09,1.02,0.81,0.67,0.53,0.39,0.33,0.3,0.29,0.3
Comoros,4.88,4.59,4.06,3.27,2.83,2.49,2.08,1.65,1.56,1.37,1.18,1.09
Norway,0.08,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01
India,3.9,3.27,2.76,2.32,1.95,1.62,1.51,1.46,1.32,1.18,1.14,1.22
Jamaica,0.51,0.4,0.38,0.35,0.28,0.24,0.28,0.27,0.29,0.27,0.25,0.25
