Country,1990-1992,1993-1995,1996-1998,1999-2001,2002-2004,2005-2007,2008-2010,2011-2013,2014-2016,2017-2018,2019-2020,2021-2022
Georgia,,5400000.0,47800000.0,47359666.67,95666666.67,102866666.67,52733333.33,90900000.0,78100000.0,72500000.0,76750000.0,106200000.0
Cameroon,73326666666.67,86253333333.33,216700000000.0,218390000000.0,,,,282511400000.0,331733333333.33,372832498769.5,339110888812.5,359572974930.0
Lesotho,145762724.7,249474818.5,321218812.2,375020449.2,490397000.0,1034865405.0,1244655088.2,1477352685.3,1795165524.3,1754465318.51,2281010565.75,1711092812.71
Russian Federation,,5870500000.0,28867000000.0,71973333333.33,163616028333.33,306267950000.0,558733333333.33,846666666666.67,646329757648.03,634094000000.0,731899000000.0,818469500000.0
Finland,221503499.15,165303943.61,3666666.67,-5333333.33,1000000.0,1000000.0,,1000000.0,,,,
Central African Republic,,,,,10068665590.0,,,,,,27271967165.25,31292172331.0
Ecuador,,,,,,,,1323691490.46,1678102855.93,1517167830.44,1179038149.74,1237045793.62
Estonia,159303.25,590794.56,30000.0,2410000.0,2213333.33,,,,,,,
Bhutan,6700000.0,21333333.33,23590666.67,60133333.33,120999666.67,177547333.33,162397742.67,317503693.0,447380145.63,654148300.55,560383000.0,
Mauritius,4036833333.33,5009000000.0,5541633333.33,6419033333.33,6600466666.67,7075033333.33,3224200000.0,1485200000.0,1038533333.33,1260488976.0,1297850000.0,1354150000.0
Austria,727455070.02,527017638.47,290000.0,-1286666.67,390000.0,-2053333.33,-6830000.0,75000.0,,,,
Iraq,,,,,,,,,444096291200.56,1365440686690.0,952680085910.0,
Germany,,,,,,,,,,,,
Liberia,,,,,,44454677.29,78960395.0,128940320.2,,,,
Latvia,,34211529.81,39202015.55,30912838.67,27486563.35,4550344.05,320620.45,-414055.7,-2966213.43,-959727.04,-475239.18,-1199480.94
Morocco,11159000000.0,12446333333.33,14838500000.0,16290000000.0,13404898000.0,12722666666.67,12601673333.33,8989940000.0,8175786666.67,9150630000.0,9627805000.0,12890185000.0
Chile,,,,529405000000.0,348275000000.0,300140000000.0,247863618333.33,302915936333.33,322891980666.67,327010404278.68,285720330420.0,541167834455.0
Malaysia,,,5508000000.0,3837400000.0,3820333333.33,2829276559.23,2238585545.94,2277266666.67,2768963333.33,2840143453.9,2539324876.18,2918500000.0
Burundi,7570500000.0,6776666666.67,7322153333.33,9055300000.0,,,35397754258.0,46098097861.33,115273058267.67,140018745215.0,84776178242.5,134031642903.0
Tonga,,,,,,,,14749923.39,17454735.02,21157963.16,21374588.55,
Somalia,,,,,,,,,,95996426.39,93808614.57,
Angola,,,,1142670741.67,16555411418.0,45349969463.0,104174666666.67,113892333333.33,133966330157.0,132293688376.5,169224575372.0,
Egypt,3800000000.0,6455000000.0,8357500000.0,,8171666666.67,9150066666.67,13529966666.67,13454700000.0,20955000000.0,,,
Türkiye,5240766.67,30278666.67,140434000.0,,,,2928594487.74,5678014672.98,8490993096.56,15037248260.58,22557602132.87,59358152122.7
Luxembourg,24789.35,24789.35,,,,,,,,,,
Marshall Islands,,,,,,,7844017.67,7346174.33,7596441.0,8428378.5,9313328.0,
