Country,1995-1998,1999-2002,2003-2005,2006-2008,2009-2011,2012-2014,2015-2017,2018-2020
United States,78018250.0,84537750.0,78250000.0,141674333.33,121872333.33,118998666.67,139978333.33,129975132.81
Seychelles,30250.0,40500.0,50000.0,55666.67,52000.0,47333.33,66000.0,55666.67
Gabon,203000.0,190750.0,236000.0,,,,,
Austria,,8048000.0,8320333.33,9865000.0,9959000.0,10875000.0,11217666.67,8969666.67
Cambodia,38750.0,43000.0,289000.0,856333.33,518333.33,873333.33,1460000.0,1453000.0
China,5832750.0,12110000.0,26700333.33,40440666.67,58430666.67,99320000.0,135341666.67,108228666.67
Chad,,,,58000.0,60333.33,79000.0,54000.0,5500.0
Eswatini,,,1082000.0,1126333.33,1216666.67,1544333.33,1751000.0,1308666.67
Angola,3000.0,,,,,,,
Saudi Arabia,,,4621500.0,3952666.67,13652466.47,21647439.45,27140000.0,27310500.0
Czechia,,,6939666.67,8368666.67,7618666.67,5617000.0,6219333.33,5711666.67
El Salvador,583750.0,911000.0,1086000.0,1127000.0,1411666.67,1497333.33,1764333.33,1400666.67
Greece,,,,3765000.0,4191666.67,5025666.67,7070333.33,6044333.33
Libya,542333.33,,,,,,,
Philippines,1870750.0,1795250.0,1955666.67,3055333.33,3188000.0,3488000.0,5409000.0,1483000.0
Argentina,,,4458500.0,4962000.0,6517333.33,9387000.0,17795666.67,16881500.0
New Zealand,1077750.0,1262000.0,1659666.67,1935333.33,2013333.33,2215000.0,2625333.33,2258000.0
Ireland,2915750.0,4052250.0,5483666.67,7479333.33,6826000.0,6618333.33,7637000.0,6773000.0
