Country,1994-1995,1996-1997,1998-1999,2000-2001,2002-2002,2003-2003,2004-2004,2005-2005,2006-2006
Tuvalu,,,,110.0,180.0,260.0,420.0,840.0,
Kenya,17000.0,62500.0,112500.0,162500.0,204000.0,300000.0,396000.0,492000.0,
Seychelles,,,9750.0,11500.0,13000.0,14000.0,15000.0,16000.0,17000.0
Australia,4633000.0,5700000.0,7450000.0,9500000.0,11100000.0,12000000.0,,,
Grenada,,,10500.0,12500.0,14000.0,15000.0,16000.0,,
Norway,1094500.0,1490500.0,1900000.0,2250000.0,2405000.0,2515000.0,2630000.0,2745000.0,2931000.0
Sri Lanka,18500.0,68000.0,97500.0,155000.0,250000.0,325000.0,529600.0,734000.0,
Antigua and Barbuda,,,,8000.0,9000.0,10000.0,11000.0,12100.0,17500.0
Colombia,565000.0,1067000.0,1350000.0,1525000.0,1600000.0,1666000.0,1758000.0,1892000.0,2488000.0
North Macedonia,,,,72000.0,94000.0,118000.0,140000.0,450900.0,540000.0
French Polynesia,,,,15500.0,18000.0,20000.0,25000.0,28000.0,
Mongolia,7500.0,11620.0,21025.0,37000.0,69000.0,190000.0,312000.0,340000.0,360100.0
Chile,421500.0,606000.0,1045000.0,1530000.0,1796000.0,2000000.0,2138000.0,2300000.0,
Myanmar,,,50000.0,125000.0,250000.0,300000.0,325000.0,400000.0,450000.0
Philippines,595000.0,890000.0,1180000.0,1590000.0,2200000.0,2847000.0,3684000.0,4521000.0,6300000.0
