Country,1999-2000,2001-2002,2003-2004,2005-2006,2007-2008,2009-2010,2011-2012,2013-2014,2015-2016,2017-2018,2019-2019,2020-2020
Dominican Republic,70.59,,51.83,,,74.84,85.15,78.6,81.42,85.62,85.18,56.2
Uganda,38.21,37.93,23.84,31.85,53.54,24.84,36.11,,35.5,,,
Papua New Guinea,,,,,,,,,,,,
Pakistan,,,69.68,,60.75,56.86,61.68,79.59,77.27,67.85,,
Iraq,49.5,,,,,,,,,,,
Solomon Islands,,,,,,75.17,69.13,72.06,75.42,66.55,,
"Iran, Islamic Republic of",97.44,90.62,,,96.3,95.65,96.18,97.53,96.92,,,
Tuvalu,,,,,,,,90.96,51.75,,82.76,
Namibia,81.94,82.44,74.88,76.89,82.56,84.46,90.59,,,84.14,,
Uzbekistan,98.64,97.28,98.02,98.68,98.4,98.9,98.44,98.75,99.19,98.79,99.71,98.09
Iceland,98.25,97.73,97.93,95.32,,97.57,98.13,98.86,98.44,98.82,98.88,
"Tanzania, United Republic of",71.8,92.22,80.64,80.84,73.91,81.39,64.29,,,88.43,78.57,
Libya,,,,,,,,,,,,
Morocco,74.18,76.78,71.01,75.64,77.14,89.97,89.9,89.05,93.84,93.63,95.07,91.99
Luxembourg,,,,,,,84.78,82.93,82.97,,,78.41
Thailand,87.58,,,,,,,,92.31,98.5,,
