Country,1993-1995,1996-1998,1999-2001,2002-2004,2005-2007,2008-2010,2011-2012,2013-2014,2015-2016,2017-2018,2019-2020,2021-2022
Australia,77759000000.0,87978333333.33,110344333333.33,145189333333.33,174451666666.67,225996666666.67,258623000000.0,275871000000.0,298057000000.0,320605000000.0,380688000000.0,472402500000.0
Bahrain,63266666.67,40366666.67,75200000.0,98300000.0,133413333.33,474866666.67,861307038.55,979005000.0,919692054.84,811902049.29,938227188.8,
San Marino,155500000000.0,,,141996186.52,152124172.3,168934619.95,191419798.79,234581361.36,247554381.68,261757363.0,262016956.5,278366849.93
France,336123818157.29,347986333333.33,383225000000.0,444249166666.67,498828333333.33,580050000000.0,620991000000.0,656442000000.0,682730000000.0,700926500000.0,763930000000.0,816776250000.0
Maldives,9233333.33,27633333.33,27800000.0,39200000.0,181866666.67,513200000.0,996900000.0,3586191857.97,3578653080.8,3669722744.82,4902075912.18,6833259148.51
Malta,920102492.43,1143722338.69,1284494137.74,1516033853.56,1787405854.49,874433333.33,965850000.0,1079900000.0,1185600000.0,1316800000.0,1733500000.0,2208100000.0
Mongolia,31287666666.67,76013000000.0,141471333333.33,156270227231.28,430104726668.76,794024122404.73,1887911841137.33,2781308371230.07,3281236281238.9,3711172823109.42,6848092400900.52,9982668175514.92
Lebanon,,1048500000000.0,1399993333333.33,1892826666666.67,3261105927000.0,5200599529906.67,6525292000000.0,7462404843986.78,6746422320301.61,7917826402928.04,8367102191317.72,8077608103622.12
Türkiye,,3272415500.0,,,,177391970130.86,226118634365.06,280517355257.46,369697991194.34,536119046064.3,788722276852.41,1414039703853.22
Samoa,,,,,,,39664956.0,33929158.83,33675189.86,24769208.31,34050557.5,46651723.8
New Zealand,,,13538100000.0,16187915000.0,18714841666.67,28590676666.67,35194865000.0,36179550000.0,38208680000.0,41462990000.0,54507425000.0,64805673500.0
Ukraine,,,25143800000.0,53225688842.67,138686966666.67,269771000000.0,367207307500.0,450477386914.0,482569700000.0,660251700000.0,804013450000.0,1006066050000.0
Kazakhstan,,163626000000.0,181230940333.33,340722138000.0,,2391460106770.19,2930374977684.34,3847363179645.87,4309735546600.47,5526844706325.0,7764517071761.46,10275560367796.0
Georgia,177600000.0,319033333.33,552966666.67,905500000.0,1763933333.33,2747400000.0,3224650000.0,3804950000.0,4704750000.0,5419500000.0,7284500000.0,9540600000.0
Singapore,2609666666.67,7081333333.33,6581333333.33,4174333333.33,1406666666.67,130566666.67,107150000.0,147000000.0,7641069805.7,15937446120.19,21227577408.24,22066319873.94
Indonesia,15242900000000.0,43852750000000.0,96655800000000.0,195404408372094.0,,583803066666666.6,840400400000000.0,1014406864444528.0,928873556951430.5,1024660282405719.0,1188773711269389.5,891309024102176.0
Slovakia,3655184000.0,4703324000.0,5785103333.33,7178992333.33,9782962333.33,12938966000.0,14131302000.0,15099363500.0,15809243500.0,15101789000.0,16970266500.0,19837715500.0
"Moldova, Republic of",,1771766666.67,2311066666.67,3390166666.67,7904866666.67,13166766666.67,15519000000.0,19183550000.0,24731600000.0,31949800000.0,40453050000.0,52585150000.0
Slovenia,1653824059.26,2731841333.33,3853689333.33,5181334666.67,6026723333.33,7356476333.33,7563529000.0,7430724000.0,7506191000.0,7922131000.0,9605636500.0,10744277000.0
Chile,,,4802435000000.0,5556766666666.67,7107513000000.0,9901005681338.44,11118260181072.98,13287916232596.84,15933921723805.48,14076594788398.1,21450868075494.0,38967803077078.5
Romania,735970000.0,3427100000.0,12369766666.67,30867233333.33,62068833333.33,108548166666.67,117891750000.0,126182450000.0,144608550000.0,167630200000.0,214730350000.0,273491700000.0
Papua New Guinea,395220666.67,445831666.67,658192333.33,422281000.0,,,,6862000000.0,5953121647.08,5559580470.81,7058286614.23,8826327483.41
