Country,1980-1987,1988-1995,1996-2002,2003-2009,2010-2016,2017-2023
Senegal,,,1251745790475.0,1404549482442.86,1664464273042.86,2142170603996.99
Slovenia,,4089962000.0,5062293857.14,7132784571.43,7521367000.0,9776909285.71
Georgia,,,,2942392042.86,3791860000.0,4512164285.71
Guinea,,,,4351776975800.0,4837906981114.29,6967097373133.33
Cambodia,,767475112000.0,1891407231071.43,4660388523014.29,8446877843228.57,13826451114360.26
Kuwait,,,,,2449675688.6,2992244754.73
Argentina,77998058761.0,78021253985.5,86313292428.57,103895212114.29,126282675757.14,114337007128.57
Slovakia,,2907501000.0,3918119571.43,8354015857.14,13042936714.29,17399106428.57
Italy,,230253878500.0,253535485714.29,258596700000.0,238383614285.71,254382028571.43
Latvia,,1491640000.0,1914575142.86,2578326857.14,2490908142.86,3132076000.0
Algeria,,,904940746204.63,827865679804.42,1119510069197.0,1598503084216.17
Saint Kitts and Nevis,58448750.0,63451250.0,88108571.43,110675714.29,93400000.0,75315714.29
Djibouti,,,,,10371588150.0,19118306660.0
Qatar,,,15616796300.0,23905634785.71,46030538514.29,52785414650.0
Afghanistan,,,45585124400.0,52851319700.0,66245496885.71,93562629466.67
Pakistan,616702319949.11,1039254700793.09,1398136197428.57,2475862571428.57,3244025285714.29,4300360571428.57
Russian Federation,,,6710659060000.0,8397453887700.0,9645251457757.14,11359988929585.72
Bosnia and Herzegovina,,,1669128533.33,2363047271.43,3056127157.14,3887726285.71
Zimbabwe,26137435135.19,32094638158.33,32625867585.71,18986450914.29,32787991500.0,28691823016.67
Philippines,,,1621279092833.33,1962307925385.71,2593734399457.14,3536793999114.29
Cuba,5066050852.94,4587271311.82,4605485714.29,5585636787.18,6852442857.14,5641289540.13
Myanmar,,,,,13390532624685.72,18991555430000.0
France,140215171000.0,159463435750.0,194170393714.29,221016322000.0,225519585000.0,234118277000.0
Sao Tome and Principe,,,138725850.0,168689585.71,130386057.14,100796366.67
Portugal,,17583973000.0,21434907142.86,21815012857.14,21254958857.14,24044294571.43
Netherlands,39644840125.0,49229491625.0,61064836000.0,70387506000.0,73435681000.0,87233864142.86
Chile,5285714587292.88,8179024265213.51,11251537205142.86,13552861309285.72,16404220769000.0,17861969549085.72
Haiti,,111992587485.0,75206263757.14,83867731385.71,96091285528.57,109589371742.86
Mexico,2240680964877.3,2744211592013.6,3673345020857.14,4019539215428.57,4382991723428.57,4900351081142.86
