Country,1969-1973,1974-1978,1979-1983,1984-1988,1989-1993,1994-1998,1999-2003,2004-2007,2008-2011,2012-2015,2016-2019,2020-2023
Bulgaria,,,35.69,41.86,41.67,43.48,36.38,45.7,50.9,63.33,65.14,61.9
Mozambique,,,,,8.46,10.88,16.64,27.65,29.02,30.84,39.77,41.89
Belize,,,41.76,46.89,40.71,42.2,43.54,47.8,51.92,55.91,50.14,47.82
Croatia,,,,,,29.45,34.76,36.98,35.47,41.59,48.61,50.83
India,3.88,5.97,6.13,5.67,8.25,10.57,13.24,19.88,22.86,23.19,19.14,21.29
Cameroon,22.74,23.9,26.89,24.59,19.57,23.2,22.39,23.49,23.3,23.03,18.97,17.34
Aruba,,,,,,83.43,70.52,65.6,64.6,75.2,72.46,69.17
Viet Nam,,,,5.52,30.85,39.13,54.07,65.42,62.08,68.2,81.36,90.68
Belarus,,,,,51.67,57.24,64.79,62.17,59.91,62.52,66.21,65.43
Mali,11.46,11.55,14.06,16.14,15.83,20.59,24.58,24.81,23.11,24.85,23.97,28.93
Ghana,19.8,14.45,6.67,14.62,17.61,29.63,41.88,31.23,30.18,31.97,33.99,32.57
Antigua and Barbuda,,,,,,,,,,72.6,66.57,47.86
Colombia,13.19,16.18,12.93,15.55,17.53,14.92,16.21,16.98,17.54,17.3,15.41,16.93
Burundi,10.31,12.21,10.27,11.32,9.13,9.37,6.03,6.81,8.9,8.48,5.82,4.95
Lithuania,,,,,,40.8,41.75,53.14,61.56,74.49,73.41,79.61
Kenya,28.4,31.97,27.67,24.31,28.19,27.54,22.87,25.01,20.78,17.31,12.49,11.12
Côte d'Ivoire,34.8,40.66,35.63,39.1,31.02,33.14,28.82,31.34,33.8,29.91,23.95,22.67
Honduras,29.41,32.48,29.24,23.56,32.75,52.5,53.02,56.75,46.97,47.89,41.87,38.67
Puerto Rico,32.74,41.39,49.78,51.08,60.32,53.38,66.01,67.97,64.53,61.58,64.5,55.32
United Arab Emirates,,,,,,,51.53,68.04,81.36,97.53,96.17,95.93
Yemen,,,,,16.25,37.32,37.12,38.61,31.62,19.44,7.75,
Djibouti,,,,,,,,,,153.44,144.3,149.19
