Country,1994-1996,1997-1999,2000-2002,2003-2005,2006-2008,2009-2010,2011-2012,2013-2014,2015-2016,2017-2018,2019-2020,2021-2022
Algeria,,,10000.0,10000.0,,,,,,10000.0,30000.0,20000.0
Iraq,70000.0,,995000.03,4796666.78,2723333.32,360000.01,,829999.98,1690000.06,1649999.98,2370000.06,1805000.07
"Micronesia, Federated States of",126666.67,226666.67,150000.0,356666.66,166666.67,80000.0,145000.0,55000.0,370000.0,630000.01,719999.98,555000.0
Saint Lucia,25000.0,20000.0,10000.0,76666.67,93333.33,75000.0,70000.0,90000.0,100000.0,180000.0,184999.99,170000.0
Central African Republic,,,,,,,,410000.0,,,,
Indonesia,3313333.35,3796666.7,3446666.64,8136666.77,11343333.24,5839999.91,13650000.1,9949999.81,9674999.71,14744999.89,12820000.17,7995000.12
Maldives,176666.66,280000.0,226666.67,643333.34,430000.0,550000.01,455000.0,155000.0,45000.0,25000.0,10000.0,
Yemen,,,,90000.0,,360000.01,,,,2639999.99,3110000.01,1715000.0
Tuvalu,1273333.31,1490000.01,1000000.02,1353333.31,2686666.61,1605000.02,4095000.03,6809999.82,9600000.14,4325000.05,6804999.83,4985000.13
Antigua and Barbuda,30000.0,10000.0,120000.0,,,,,,20000.0,,10000.0,
Samoa,6026666.8,5796666.78,4350000.06,4973333.36,7083333.33,14050000.19,14745000.36,21590000.15,14295000.08,17869999.89,17424999.71,20710000.51
Uruguay,140000.01,140000.0,176666.67,176666.66,30000.0,55000.0,115000.0,514999.99,675000.01,759999.99,,
Zambia,173333.34,230000.0,213333.33,503333.33,833333.33,1595000.03,1360000.01,369999.99,335000.0,1360000.01,985000.01,780000.0
"Palestine, State of",15000.0,30000.0,280000.0,520000.0,603333.34,930000.01,1204999.97,1209999.98,980000.02,200000.0,525000.01,579999.98
Comoros,,,,,,,,80000.0,949999.99,,,
Palau,50000.0,53333.33,150000.0,40000.0,35000.0,10000.0,,35000.0,70000.0,220000.0,844999.97,845000.0
Türkiye,,110000.0,60000.0,70000.0,,,200000.0,,10000.0,10000.0,15000.0,
Seychelles,,20000.0,20000.0,23333.33,30000.0,55000.0,45000.0,35000.0,85000.0,,,
Senegal,,30000.0,10000.0,,,,,,,30000.0,,
Rwanda,756666.66,150000.0,80000.0,110000.0,45000.0,,,200000.0,160000.0,95000.0,574999.98,964999.97
