Country,1998-2000,2001-2003,2004-2006,2007-2009,2010-2012,2013-2015,2016-2017,2018-2019,2020-2021,2022-2023
Maldives,2810448.86,5187138.98,9128842.69,6385549.58,5583061.41,,,,,
Indonesia,,,165987517.6,32010032.59,65470264.72,54559574.29,48256297.27,60055386.9,103599100.95,212754534.19
Germany,2773593964.71,3215359992.35,5123906003.6,6952155637.21,9765357771.22,21865943592.48,30014838278.15,37060471601.93,48557610983.99,49599687750.99
Hungary,73376722.52,252750798.63,642287725.84,1442398497.12,2088554921.14,1909215644.29,1741254295.46,1623333751.37,1273778579.27,1345217531.27
Tajikistan,,635600.0,1042000.0,844866.67,,,,47380.0,23640.0,660.0
Malawi,,,,,,,,1509821.64,2821675.66,3339604.59
Portugal,29373651.0,24289243.78,47578559.34,102538726.68,55388088.08,65361177.21,117839349.09,122673354.59,161068025.49,145090999.88
El Salvador,1750000.0,966666.67,1000000.0,713333.33,6105463.6,25921592.94,59142937.7,5199071.56,486147.22,291079.3
"Palestine, State of",7907.94,22945.4,29283.94,12333.33,2759583.62,,1708.34,,10523.4,663525.43
Burundi,,,,,4453.65,27315.66,6974.33,3365.35,,
Saint Lucia,,,,,,,302071.78,580071.92,291326.52,131612.04
New Zealand,49203171.29,81554105.86,111302334.65,182192985.19,288546933.5,340879018.03,545594875.58,793510299.2,1001194587.82,1054323502.36
Serbia,,,,33695355.0,43691235.76,43579190.19,46245905.39,56002330.07,115991793.93,208025876.54
Philippines,6500000.0,2000000.0,7591516.91,3197078.31,5552255.76,7975289.19,13202238.56,35982213.4,24284632.28,21375866.44
Seychelles,,,,3627925.6,1694349.25,1384659.66,1336357.8,1420715.39,1392486.83,1462981.48
Botswana,97184.77,1277638.46,2059747.06,268125.01,99910.75,134241.12,541690.7,807215.91,629925.64,529483.27
