Country,1965-1970,1971-1976,1977-1982,1983-1988,1989-1994,1995-1999,2000-2004,2005-2009,2010-2014,2015-2019
Luxembourg,2548516.69,2284683.37,1617616.68,1185100.0,1027300.05,290560.0,87580.01,78080.01,56078.44,48969.86
Kuwait,0.0,0.0,0.0,0.0,0.0,0.0,110.06,680.66,101830.51,189226.62
Türkiye,4019833.33,5483166.62,6966166.64,11862333.33,16164333.3,19503799.99,20617799.99,27656599.98,33900399.97,38807533.2
Ukraine,,,,82914752.73,69572483.76,40627258.0,37904376.47,39544857.46,39892400.02,27897532.15
ussr,309332177.32,332068261.04,342489135.14,339789270.92,,,,,,
Bangladesh,0.0,95213.69,125563.99,80320.33,106959.21,191726.57,348866.39,961206.51,968448.7,2534232.4
Hong Kong,72000.02,11333.36,158000.02,3799833.37,6046333.4,4275579.73,5918286.04,7043231.11,7368343.36,6423062.96
Argentina,741345.22,908638.7,993128.44,957096.11,935313.45,678100.79,573851.77,1072791.63,1248339.21,1041872.93
Uzbekistan,,,,1530100.14,1449617.89,842663.51,715003.39,939037.12,1289307.2,1600814.89
Morocco,253697.33,376017.48,425776.25,786251.39,1181666.67,2072000.0,3276919.99,3451786.19,3165374.7,4999149.33
Belarus,,,,2319672.24,1782453.86,1081373.65,727780.02,652006.83,776888.46,844682.19
Lithuania,,,,907638.17,609938.7,189580.01,130880.05,213060.05,235360.04,196098.79
Indonesia,111333.32,87666.63,201833.3,1250500.02,4086438.61,8039056.94,18300249.93,30821258.53,48291651.67,62161182.86
United Kingdom,105963666.68,75955166.67,71373166.66,63616000.01,59861999.98,40854239.99,37214815.71,36431367.11,33612444.16,11412080.83
Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,6224774.93,6840000.0,7539500.02,8278333.29,6806216.16,4992717.16,4436162.42,4066579.01,3545620.19,3164852.73
Colombia,2107166.61,2020303.25,2397260.24,3114939.09,3004899.72,3077963.27,2421000.67,3406143.74,4756509.41,4905349.43
