Country,1994-1996,1997-1999,2000-2002,2003-2005,2006-2008,2009-2011,2012-2013,2014-2015,2016-2017,2018-2019,2020-2021,2022-2023
Myanmar,,206492.14,130553.27,,,,77956027.6,269967173.93,165923632.66,107710521.86,,
Mali,158341.54,1485254.84,8684665.57,31442547.08,84318031.41,121254225.66,159804586.0,183266123.24,198298162.3,221697877.92,207192925.39,191174100.9
French Polynesia,,,2594717.1,12900333.87,23407631.35,28418327.1,14684681.0,19587099.81,15519788.46,,,
Kuwait,,,,899382643.6,4712384075.45,4681935376.61,3398562867.43,2885666428.41,2419322692.65,3818920408.52,4154790772.3,4890928130.15
Saudi Arabia,,,,192533333.33,237395555.56,254062222.22,302400000.0,305420000.0,255194666.67,1368098455.99,1416919785.59,1701783990.96
Tunisia,21611632.39,20910003.78,31900137.0,41755958.35,147890629.37,331010784.67,391703529.42,343409448.36,311640541.88,268088930.62,269145644.27,428786282.76
Djibouti,4580212.81,4842796.67,3537379.75,5664309.04,6437055.83,7689955.98,37851463.81,83366625.22,92937807.01,107300206.5,83228768.69,96366931.99
Namibia,8678317.68,6618428.92,4938528.61,13598126.38,15339845.47,21288112.74,12505065.23,23957550.31,26621752.97,16136786.94,18257838.66,22199539.03
Eswatini,14838300.42,6102393.9,2911100.68,5067359.26,2831263.39,20038412.94,7475320.76,6081580.27,5059888.35,3454980.21,2938664.28,2473181.23
Libya,,,4333333.33,10333333.33,10733333.33,10733333.33,11350000.0,15300000.0,19150000.0,29950000.0,32450000.0,
Sao Tome and Principe,,1469666.67,1160871.54,933240.88,886052.43,1133907.03,1077192.61,1190423.34,1114147.42,520799.34,1773713.45,1423950.0
Morocco,50246070.93,89429039.67,171280919.19,306407477.1,525515572.18,1020237117.65,1119356617.59,1512128620.64,1466341844.33,1626493820.56,1899254016.15,2097582944.9
Barbados,43830666.67,46027333.33,43309333.33,50059750.01,28567540.42,26433535.6,16671843.69,12195365.56,6475781.84,,,
Benin,1610242.56,4607750.48,4519188.57,4952325.03,5499634.64,28523144.06,63496391.44,47937648.03,16520485.01,10650289.22,5185332.75,
Georgia,,15800000.0,11966702.16,19389238.2,19097270.83,34461765.66,52085588.78,50694086.96,73057159.71,99176985.74,164862678.73,744603173.79
Cyprus,13657289.05,60042595.86,107738633.1,227033863.48,540094443.03,770296090.26,1165549470.5,,2261072627.64,2732790391.98,5192653712.8,7464396941.14
Brazil,155000000.0,67852333.33,154351666.67,357848000.0,450411333.33,557513181.98,719791922.7,1508967495.74,1994977138.0,2595634475.95,2926134469.76,5249572900.52
Iceland,20231649.35,,,,,149903903.72,175148682.51,231313575.76,291182990.78,393870356.05,382465851.05,496627048.07
Bulgaria,,27413932.55,53331552.51,113007075.14,308027007.29,565919853.77,758795000.0,887435000.0,1121260000.0,1657730000.0,2369200000.0,3372400000.0
Norway,244290479.72,461318244.49,735931756.28,928242044.27,1567261192.46,2326465013.13,2360755028.34,2270229390.36,2318287906.39,2610757765.34,3425940268.15,3985037082.56
Mozambique,,,,12124750.7,24473918.18,36102152.69,30115904.78,21178638.43,22449166.09,20057092.69,17672276.25,14887583.71
Niger,2050083.62,1954149.7,11534263.07,22770534.25,19337534.71,5968456.95,32228985.09,133995915.0,88107616.52,86930736.74,47152558.74,73808872.12
