Country,1970-1974,1975-1979,1980-1984,1985-1989,1990-1993,1994-1997,1998-2001,2002-2005,2006-2009,2010-2013,2014-2017,2018-2021
Ethiopia,20700.0,13040.0,12920.0,23240.0,22450.0,26175.0,26688.0,29017.5,38782.5,59194.5,87174.75,100530.5
Panama,14420.0,10760.0,7700.0,7000.0,6975.0,15375.0,23248.0,26352.75,46544.0,92722.19,131628.18,81498.0
Rwanda,,,2850.0,1580.0,750.0,500.0,,,,8768.5,9437.25,14114.94
Mali,2860.0,3080.0,3640.0,1633.33,1200.0,1400.0,1308.5,,,3337.25,0.0,
Dominican Republic,4960.0,8320.0,5560.0,6080.0,5550.0,2125.0,900.0,,,2012.25,1391.67,4221.8
Guinea,2100.0,2300.0,3280.0,1360.0,900.0,875.0,650.0,,,,,
Kiribati,,,6750.0,3320.0,2900.0,3025.0,3200.0,,,,5005.0,4114.38
Lebanon,21780.0,22620.0,17820.0,9180.0,9750.0,10200.0,10238.0,11361.75,12321.0,21659.0,24436.25,19107.0
Peru,17560.0,30320.0,31660.0,31220.0,22450.0,36575.0,38993.5,45541.25,62938.75,101630.88,127064.5,98822.59
Eritrea,,,,,,,,,,,724.0,874.46
China,21200.0,36020.0,68920.0,145180.0,212050.0,421675.0,618033.0,1109396.75,1822331.5,2692411.75,3820978.25,4307516.5
Croatia,,,,,5066.67,14250.0,16978.25,20401.0,23343.25,25567.5,25831.0,20930.0
Germany,159040.0,180800.0,191940.0,264600.0,417000.0,565025.0,720893.75,900502.75,1111636.25,983561.53,958041.25,624959.46
Guinea-Bissau,,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,,,,,
"Congo, The Democratic Republic of the",9040.0,16260.0,9640.0,4680.0,3550.0,3900.0,5200.0,,,5117.25,13581.5,6116.24
Paraguay,4240.0,5140.0,6100.0,6860.0,8600.0,5525.0,7032.25,9054.25,10109.5,6583.68,4232.5,5478.5
Austria,18140.0,24000.0,33420.0,38840.0,56500.0,109025.0,131840.25,135745.5,147565.5,167972.93,155105.75,185811.75
Madagascar,16780.0,21680.0,18420.0,15780.0,15925.0,17000.0,19380.0,15640.5,18219.75,11691.18,8529.25,6758.33
Guatemala,6400.0,4380.0,2680.0,2100.0,3975.0,5300.0,6500.0,,,7167.5,2976.25,1637.27
Argentina,75280.0,94720.0,108520.0,104480.0,90525.0,128725.0,155377.0,94162.75,75705.5,107478.58,144017.75,101658.25
Uzbekistan,,,,,,13700.0,28062.0,22437.25,22340.25,23746.75,22236.0,17145.25
Mauritania,4580.0,4560.0,4700.0,4200.0,4125.0,4675.0,3622.75,1632.0,1457.75,4417.25,4489.75,4196.25
Albania,,,,,,1125.0,2914.75,3993.75,4902.25,10322.6,1400.67,2059.5
Poland,31400.0,40060.0,29560.0,29940.0,24550.0,34200.0,51592.5,74915.25,86456.0,82303.0,83979.75,91121.0
Syrian Arab Republic,5200.0,8080.0,7980.0,7180.0,10550.0,9350.0,11959.75,15017.0,18545.0,10812.18,1481.75,2176.19
Belize,,,,,,,,,,45525.0,123933.0,123353.08
