Country,1990-1994,1995-1999,2000-2004,2005-2009,2010-2014,2015-2018,2019-2022
Cyprus,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Papua New Guinea,240.0,700.0,1000.0,1000.0,1000.0,1050.0,1500.0
Zambia,33400.0,29400.0,26800.0,24800.0,25000.0,22750.0,15500.0
Armenia,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Georgia,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Cameroon,10440.0,20400.0,17200.0,12000.0,9120.0,6475.0,3575.0
"Tanzania, United Republic of",49800.0,42600.0,35200.0,30400.0,29800.0,25500.0,14150.0
Angola,2680.0,4800.0,6880.0,8040.0,7180.0,5475.0,4825.0
Côte d'Ivoire,21200.0,16600.0,9600.0,6020.0,4420.0,3175.0,2175.0
Mexico,4120.0,5560.0,6660.0,7440.0,8180.0,8500.0,8600.0
Cabo Verde,100.0,100.0,100.0,100.0,100.0,100.0,100.0
New Zealand,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Jordan,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Thailand,72400.0,29400.0,16600.0,9680.0,7200.0,5725.0,4650.0
Luxembourg,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Philippines,100.0,100.0,380.0,1180.0,3160.0,5900.0,9400.0
Panama,500.0,500.0,800.0,1000.0,1000.0,1000.0,1000.0
Czechia,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Comoros,100.0,100.0,100.0,100.0,100.0,100.0,100.0
