Country,2009-2009,2012-2012,2013-2013,2014-2014,2015-2015,2016-2016,2017-2017,2018-2018,2019-2019,2020-2020,2021-2021,2022-2022
Paraguay,20000.0,,,,,,,,,,,
Argentina,,,,,,,,,0.0,0.0,,
Somalia,,,,,,,,,,730000.02,80000.0,120000.0
Costa Rica,10000.0,,,,,,,,,,,
"Moldova, Republic of",130000.0,400000.01,430000.01,690000.0,850000.02,460000.01,889999.99,779999.97,1000000.0,1029999.97,940000.0,649999.98
Lebanon,10000.0,,,40000.0,,200000.0,190000.0,750000.0,720000.03,340000.0,1070000.05,490000.01
Iraq,30000.0,20000.0,10000.0,30000.0,60000.0,70000.0,440000.0,1000000.0,310000.0,479999.99,270000.01,479999.99
kos,310000.0,100000.0,400000.01,460000.01,340000.0,389999.99,120000.0,170000.0,289999.99,259999.99,280000.0,319999.99
Belarus,30000.0,509999.99,319999.99,259999.99,220000.0,170000.0,120000.0,40000.0,60000.0,170000.0,509999.99,170000.0
Cambodia,,20000.0,40000.0,30000.0,30000.0,30000.0,30000.0,60000.0,30000.0,,20000.0,0.0
Liberia,,,,50000.0,,,,,,,,
Bosnia and Herzegovina,380000.0,330000.01,200000.0,560000.0,160000.0,190000.0,140000.0,380000.0,519999.98,410000.0,349999.99,340000.0
Viet Nam,,20000.0,30000.0,50000.0,20000.0,40000.0,40000.0,40000.0,20000.0,10000.0,360000.01,10000.0
Philippines,,,30000.0,,,,10000.0,,,,,
Nigeria,,,,,,10000.0,,,,,,70000.0
"Iran, Islamic Republic of",,,,,,,,,130000.0,,10000.0,10000.0
Pakistan,20000.0,30000.0,10000.0,,,,,,,,,
Mali,,,50000.0,,,,,,,,,
"Venezuela, Bolivarian Republic of",,,,,,,,,30000.0,10000.0,40000.0,
