Country,1984-1985,1986-1987,1988-1989,1990-1991,1992-1993,1994-1995,1996-1997,1998-1999,2000-2001,2002-2002
Bahrain,40.5,20.0,,,31.0,,,,,
cheslo,5836.5,10850.0,8604.0,6502.5,10720.0,,,,,
Trinidad and Tobago,,,,,79.0,11412.0,23575.0,38105.0,67510.0,89900.0
Indonesia,682.5,643.0,731.5,1336.0,4027.0,2382.0,4257.0,37705.0,68885.0,90920.0
Viet Nam,73.0,65.0,71.0,70.5,2545.5,14715.0,24840.0,38980.0,68160.0,90140.0
Uzbekistan,,,,,3768.0,14575.0,24655.0,38735.0,68550.0,90620.0
"Venezuela, Bolivarian Republic of",1882.0,1627.5,1367.0,1356.5,1607.5,1729.0,2264.0,,2348.0,
Honduras,25.5,43.0,27.0,21.0,30.0,47.0,136.0,153.5,150.5,168.0
yug,2164.5,2369.0,2457.5,2245.5,,,,,,
Spain,11000.0,18875.0,28455.0,48980.0,55165.0,67820.0,98890.0,155500.0,218450.0,255600.0
Namibia,,,,148.0,133.0,,,,,
Austria,13922.5,27045.0,35150.0,43555.0,49920.0,62735.0,94845.0,154550.0,217100.0,254000.0
Sierra Leone,,,,,,5.0,9506.0,52800.0,133300.0,177400.0
Cuba,221.0,248.5,323.0,142.0,17.0,144.5,14094.0,37520.0,67055.0,89480.0
ussr,84970.5,177500.0,164350.0,76990.0,,,,,,
Zimbabwe,237.5,275.0,217.5,265.0,297.5,162.0,11090.5,73220.0,133100.0,177500.0
France,38155.0,60715.0,71660.0,80480.0,82090.0,88025.0,105555.0,134250.0,167650.0,182000.0
Botswana,6.0,25.5,31.5,56.5,98.0,69.0,77.0,73.0,36.5,10.0
Israel,3451.5,3753.5,3972.0,3812.5,3840.0,4193.5,21940.0,45840.0,76130.0,97280.0
Seychelles,1.5,,5.0,,,1.0,6.0,,,3581.0
Portugal,1921.5,2293.5,2930.5,3598.5,28165.0,55230.0,89175.0,152400.0,214800.0,251900.0
Iceland,95.0,120.0,115.5,131.5,147.5,4730.5,23410.0,38375.0,68180.0,90400.0
"Iran, Islamic Republic of",440.0,385.5,325.5,391.0,421.0,402.0,418.0,519.5,804.5,
Nigeria,441.0,,1522.0,258.0,,,,,,
