Country,2008-2009,2010-2011,2012-2013,2014-2014,2015-2015,2016-2016,2017-2017,2018-2018,2019-2019,2020-2020,2021-2021,2022-2022
Gambia,,,12.84,12.86,12.87,12.88,12.89,12.9,12.91,12.92,12.93,12.94
Honduras,83.6,83.76,84.06,84.26,84.39,84.5,84.61,84.71,84.8,84.88,84.96,84.96
Chad,15.14,16.9,18.68,20.01,20.9,21.79,22.67,23.55,24.43,25.3,26.17,26.2
Sri Lanka,,,,,,,85.28,85.29,85.3,85.32,85.33,85.35
Sudan,26.5,26.5,25.63,23.0,21.25,19.51,17.76,16.01,14.26,12.51,10.76,10.76
India,,59.39,59.59,59.74,61.84,63.92,66.0,68.07,70.13,72.19,74.23,76.26
China,,,,,,,97.04,97.07,97.11,97.14,97.18,97.21
Philippines,,81.59,81.6,81.62,81.64,81.65,81.66,81.68,81.69,81.71,81.73,81.75
Liberia,,,1.17,1.41,1.65,1.89,2.14,2.39,2.65,2.91,3.17,3.44
Kiribati,,,,,55.28,55.34,55.4,55.46,55.52,55.58,55.63,55.68
Jamaica,66.56,66.59,66.61,66.63,66.65,,,,,,,
Angola,,,26.02,26.25,26.39,26.54,26.68,26.82,26.96,27.09,,
Suriname,,,,72.1,72.1,72.09,72.1,72.1,72.1,72.1,72.11,72.12
Zimbabwe,42.65,42.6,42.52,42.48,42.45,42.44,42.43,42.42,42.42,42.43,42.44,42.46
Belize,81.68,83.82,85.59,86.86,87.71,88.56,89.41,90.27,90.27,90.28,90.28,90.29
Cuba,82.8,82.82,83.43,85.18,86.35,87.52,88.69,89.86,91.03,92.2,93.37,93.38
El Salvador,,90.32,90.43,90.51,90.56,90.61,90.65,90.7,,,,
Solomon Islands,,37.07,37.36,37.66,37.85,38.05,38.25,38.44,38.64,,,
Indonesia,75.54,75.97,76.65,77.13,77.42,77.69,77.95,78.19,78.42,78.62,78.81,78.99
