Country,1970-1974,1975-1979,1980-1984,1985-1989,1990-1994,1995-1998,1999-2002,2003-2006,2007-2010,2011-2014,2015-2018,2019-2022
Uruguay,1126.0,836.0,233.0,209.2,303.6,72.75,142.5,125.5,11.5,18.25,29.75,127.0
Gabon,0.0,0.0,0.0,0.0,4.4,6.25,14.75,20.0,17.0,22.75,196.5,165.0
Nepal,0.0,0.0,0.0,0.0,1.0,22.5,352.5,892.5,492.0,2035.75,2588.0,436.25
"Korea, Republic of",,2101.0,0.0,0.0,3.4,11.5,196.25,334.25,228.0,67.75,138.0,57.75
Greece,6254.0,44.0,20.0,53.2,23.8,57.0,56.25,116.5,10.0,30.25,17.0,28.5
Benin,0.0,80.0,40.0,12.0,26.4,8.75,102.75,138.75,75.5,129.75,180.75,99.75
Tajikistan,,,,,2306347.33,25380.75,9410.25,15679.0,182.5,165.75,881.25,382.25
Saint Vincent and the Grenadines,,,,,184.0,4.25,141.75,126.75,322.25,83.5,159.25,269.75
Cyprus,0.0,280.0,0.0,2.2,3.4,2.0,7.0,6.25,1.25,0.0,6.75,8.0
Grenada,,,,149.0,2.0,3.5,107.0,68.25,48.25,13.25,56.25,9.0
Kiribati,,,,,,,,4453.0,3.25,13.0,1.25,2.5
Cambodia,22800.0,56480.0,52423.6,19016.2,13437.8,30341.75,10664.75,3846.25,546.5,780.5,612.75,192.5
Libya,,,1609.4,105.6,131.2,142.25,483.25,108.75,160.25,2185.0,3145.25,1364.0
Slovakia,,,,,70.0,32.75,364.25,166.25,231.0,121.5,243.25,220.0
Yemen,,13716.67,3000.0,27400.0,15445.4,444.25,437.0,128.25,242.25,663.75,15420.5,4437.0
New Zealand,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.75,3.75,6.0,13.75,19.5
Belgium,0.0,0.0,0.0,0.0,0.0,3.5,13.25,21.75,16.5,7.75,27.5,23.0
hos,,,,,,,,,44139.25,0.0,0.0,3.25
Palau,,,,,,,,,90731.0,2.5,1.67,
Serbia,10.0,1704.0,89.8,21.8,25018.2,15078.5,57901.75,38109.0,12426.75,37017.5,12612.75,2077.5
Bahamas,,,,,15652.0,0.0,40.75,40.75,2.75,52.75,139.0,173.25
Papua New Guinea,,433.0,0.0,0.0,0.0,949.0,55.25,9.0,24.25,92.0,92.75,78.5
"Micronesia, Federated States of",,,,,,,131942.0,1.25,0.0,0.0,6.0,
North Macedonia,,,,,1148.0,5949.5,4169.5,2040.25,772.25,2057.5,4566.75,1206.5
Zimbabwe,,39365.8,40292.0,1187.0,54.6,1.5,1285.5,9497.25,16657.5,11086.0,14945.0,2816.5
Lesotho,3168.6,134.0,36.0,1.0,23.0,0.0,2.5,4.5,6.0,170.25,381.25,8.5
Tunisia,0.0,0.0,1.2,0.2,40.2,180.75,511.0,257.0,143.75,667.0,436.0,1252.25
