Country,2003-2004,2005-2006,2007-2008,2009-2010,2011-2012,2013-2014,2015-2016,2017-2017,2018-2018,2019-2019
Tunisia,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0
Georgia,375.0,330.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0
Fiji,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0
Cambodia,401.0,401.0,410.5,435.0,466.5,483.0,483.0,483.0,483.0,483.0
Bahamas,,,440.0,440.0,492.5,545.0,545.0,545.0,545.0,545.0
Germany,403.0,394.0,394.0,394.0,394.0,426.5,489.0,499.0,499.0,499.0
Guyana,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0
El Salvador,816.0,816.0,816.0,816.0,816.0,816.0,816.0,816.0,816.0,816.0
Eritrea,405.0,405.0,405.0,417.5,475.0,490.0,490.0,490.0,490.0,490.0
Palau,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0
Bahrain,,,635.0,635.0,635.0,635.0,635.0,635.0,635.0,635.0
Philippines,1042.0,962.0,962.0,962.0,962.0,962.0,962.0,962.0,962.0,962.0
Egypt,1010.0,1010.0,1010.0,1010.0,1010.0,1010.0,1010.0,1010.0,1010.0,1010.0
Nepal,1025.0,1025.0,1025.0,1025.0,910.0,910.0,910.0,910.0,910.0,910.0
South Sudan,,,,,228.0,228.0,228.0,228.0,228.0,228.0
"Venezuela, Bolivarian Republic of",510.0,510.0,510.0,510.0,535.0,720.0,720.0,720.0,720.0,720.0
Viet Nam,461.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
Latvia,282.0,279.0,279.0,309.0,419.0,469.0,469.0,469.0,469.0,469.0
Djibouti,,695.0,695.0,695.0,695.0,695.0,695.0,695.0,695.0,695.0
Chile,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,519.0
Peru,549.0,508.5,468.0,428.0,454.0,478.0,478.0,478.0,478.0,478.0
New Zealand,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0
Honduras,920.0,900.0,900.0,900.0,920.0,920.0,920.0,920.0,920.0,920.0
Chad,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0,743.0
Afghanistan,1642.0,1642.0,1642.0,1642.0,1642.0,1642.0,1642.0,1642.0,1642.0,1642.0
Nigeria,,,,,,453.67,453.67,453.67,453.67,399.0
Uruguay,720.0,720.0,720.0,720.0,722.5,725.0,725.0,725.0,725.0,725.0
Panama,686.0,686.0,686.0,686.0,686.0,790.0,790.0,790.0,790.0,790.0
Netherlands,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0
Costa Rica,877.0,877.0,877.0,852.0,852.0,852.0,852.0,852.0,852.0,852.0
