Country,1969-1973,1974-1978,1979-1983,1984-1988,1989-1993,1994-1998,1999-2002,2003-2006,2007-2010,2011-2014,2015-2018,2019-2022
Dominican Republic,568000.0,40000.0,1013333.37,170000.0,356000.01,2057999.99,1200000.0,210000.0,360000.0,,100000.0,301501.08
"Korea, Democratic People's Republic of",,,,,,1402499.97,390000.0,5242499.83,5045000.02,9291748.58,1547432.18,2658158.46
Argentina,,,10000.0,,,,,,,,,
Afghanistan,1795999.99,5769999.98,3939999.87,50000.0,26393999.86,19316000.01,4437500.0,246666.67,4699999.97,4710714.37,8793183.03,11811739.09
Senegal,490000.0,3352000.0,4654000.0,5757999.99,9600000.0,3078000.02,3162500.02,3265000.05,2974999.99,4180597.22,2495746.48,2361679.64
Sudan,3585999.97,10765999.89,10960000.23,28665999.98,71893998.72,27579999.4,9700000.05,29125000.0,7180000.04,3163273.3,1007243.26,5269936.54
Cabo Verde,,2779999.97,1285999.97,3970000.08,7040000.15,4282000.09,1049999.98,537500.01,167500.0,-60000.0,,
Türkiye,7782000.02,2222000.03,3306000.02,1335999.98,2167999.96,395000.0,,,,2596022.01,787164.48,108343.36
Pakistan,3039999.98,15409999.99,60411998.75,67845998.38,58561998.94,12621999.98,4612499.89,10365000.01,11255000.0,12955966.71,3328119.84,3267658.58
Togo,465999.99,2004000.02,1456000.01,1848000.05,1254000.01,1039999.99,,325000.0,970000.0,7718.5,,368568.41
Liberia,300000.0,1162000.02,1717999.99,1082500.01,47604000.91,29577499.63,11670000.2,4206666.55,5974999.96,2229027.46,1768923.6,1904534.92
Indonesia,2270000.05,8716000.08,10600000.1,6273999.93,8297999.95,2903333.31,170000.0,18819999.97,945000.0,1578194.98,182210.14,430343.83
Grenada,,,,140000.0,602500.01,,,,,,,
Seychelles,,,160000.0,167500.0,238000.0,0.0,,,,,,
Romania,,,,,1419999.96,,,,,,,
