Country,1950-1962,1963-1975,1976-1988,1989-2001,2002-2014,2015-2027,2028-2040,2041-2052,2053-2064,2065-2076,2077-2088,2089-2100
Falkland Islands (Malvinas),184.08,142.92,180.54,173.54,175.23,207.92,220.23,183.92,161.25,155.67,137.25,128.25
Cameroon,473892.62,589836.69,915259.46,1427391.54,2086412.92,2906743.23,4014151.23,4789131.08,5518701.58,6010151.67,6323557.33,6483346.0
Cuba,650669.08,787014.23,1113753.15,848417.54,792737.46,649191.92,569449.0,466516.92,434245.92,375503.67,331382.33,299892.0
"Taiwan, Province of China",929069.85,1589992.08,2031504.54,1945209.15,1633304.46,1193001.62,1016196.62,921927.58,788799.92,749751.67,708489.67,643181.42
Tajikistan,173818.77,259952.69,469412.46,603905.0,850544.77,926731.15,1224194.92,1255384.58,1402124.42,1371350.67,1378475.0,1300866.42
Russian Federation,9941302.85,11547296.31,10788796.38,11092422.0,9994044.46,7446573.08,8454594.38,6498599.0,6974477.25,6468610.5,5914054.25,6077011.25
Latvia,168072.46,169694.85,185323.38,177327.23,142148.15,92340.23,91985.92,67848.08,66805.08,60307.75,50218.92,48202.83
Madagascar,413609.23,665808.85,1015900.85,1501915.38,2206771.85,3114216.38,3908751.15,4631298.0,5121731.33,5500429.42,5664624.25,5672254.75
Equatorial Guinea,22112.62,29264.38,32279.62,51240.69,104017.46,147916.69,218547.0,243014.58,260203.92,263567.08,260594.83,253304.0
Sint Maarten (Dutch part),180.69,641.0,1412.23,1866.54,2661.23,4272.85,1412.38,2446.83,1501.42,1331.58,1619.17,1061.0
Botswana,47068.15,60310.0,110229.08,181399.31,223129.92,244609.46,287675.92,284844.83,290461.17,282428.83,270102.92,262202.17
Trinidad and Tobago,70311.46,109442.54,122852.62,130293.62,118040.46,98181.08,94281.08,77992.33,72326.92,63773.5,57086.33,52258.83
Hungary,736083.69,854993.08,685423.62,777037.54,606317.0,500275.38,477845.85,452793.33,400410.5,387938.75,358852.42,332264.17
Gibraltar,1502.62,2002.85,2045.0,1855.62,1922.54,1894.69,1818.92,1589.92,1500.67,1344.08,1195.83,1104.25
Denmark,333586.38,387074.38,388050.38,322405.69,331836.62,345342.62,321793.0,349799.92,335603.75,336028.0,347227.0,338247.67
Antigua and Barbuda,5473.62,6995.23,8085.31,6036.0,6996.31,6688.38,5559.77,5287.92,4629.33,4212.58,3887.25,3504.33
Lao People's Democratic Republic,190297.77,268810.15,369151.23,520069.46,696182.0,732075.62,762555.38,737698.83,697414.0,650414.58,597869.92,549105.17
Chad,264353.54,354454.38,487277.69,721229.38,1159006.23,1865071.46,2807257.92,3689932.58,4416745.0,4857991.83,5064741.42,5094472.83
Greece,740429.85,618044.92,704846.69,771353.38,589447.15,550361.23,458095.08,379400.08,377390.67,324898.25,290630.92,279523.58
United Arab Emirates,13384.92,29695.85,74003.08,214983.77,521300.31,416950.92,511390.77,448448.08,524678.83,588303.75,585462.83,658491.17
Mauritania,80506.46,108658.23,171448.0,255479.77,352567.31,507493.69,668328.77,818739.67,929643.33,1004337.75,1055201.58,1072897.67
United Kingdom,3405480.46,4047121.77,4513031.54,3604413.54,3929437.92,3884005.08,3921291.77,3497946.75,3587635.75,3411789.5,3310707.0,3321620.58
French Polynesia,8160.54,11364.0,19521.69,21540.54,26052.31,23242.92,20893.46,18321.83,17142.58,15131.75,13816.5,12611.83
Samoa,10046.08,15872.77,21521.46,19790.92,19614.85,21701.23,27668.92,29121.5,32130.83,32578.92,32221.08,30943.0
Chile,751264.92,1015782.08,1238765.08,1275110.62,1395523.77,1233737.54,1176864.0,1038364.67,942528.75,885198.08,798539.33,744317.42
Belize,7422.38,11833.08,18156.62,23116.15,32809.15,38574.15,37571.92,35874.75,34206.5,32041.67,30070.0,28233.42
Paraguay,169157.92,253933.62,359818.38,475362.31,617812.54,608592.46,652762.77,637485.5,606951.33,577995.75,528162.75,487813.17
