Country,1991-1993,1994-1996,1997-1999,2000-2002,2003-2005,2006-2008,2009-2011,2012-2014,2015-2016,2017-2018,2019-2020,2021-2022
Bangladesh,0.3,0.3,0.31,0.32,0.32,0.3,0.29,1.06,3.06,4.18,4.43,4.45
Slovenia,4.11,4.95,5.13,5.0,3.7,2.78,3.88,3.19,3.63,3.5,3.62,4.15
Ethiopia,1.3,1.35,1.42,1.32,1.14,1.01,0.9,0.76,0.51,0.35,0.24,0.16
Cambodia,0.35,0.36,0.34,0.21,0.11,0.09,0.22,0.2,0.11,0.18,0.42,0.14
Finland,4.83,5.23,5.97,5.82,5.73,5.66,6.02,6.17,6.08,5.39,5.42,5.53
Azerbaijan,9.68,10.07,10.49,10.51,10.26,11.52,12.14,11.37,15.67,15.9,15.9,15.69
Guyana,6.77,6.93,7.02,7.05,7.17,7.35,7.5,7.57,7.56,7.51,7.34,7.12
Eritrea,2.2,2.33,2.47,2.6,2.72,2.78,2.74,2.78,2.78,2.71,2.67,2.62
Netherlands,4.7,5.42,5.32,4.58,5.27,5.64,5.52,5.47,5.42,5.55,5.42,5.07
Guatemala,4.09,4.19,4.24,4.87,6.02,4.33,3.25,3.05,3.14,3.07,3.53,5.31
Nicaragua,6.2,6.31,6.45,6.57,5.79,5.17,5.9,7.41,7.3,7.35,7.29,7.23
Chad,0.29,0.35,0.44,0.54,0.69,0.89,1.08,1.3,1.51,1.65,1.69,1.66
Norway,4.83,4.21,2.55,2.18,2.04,2.87,2.96,2.67,2.57,2.32,2.39,1.31
Paraguay,7.25,7.35,7.29,6.79,5.85,6.7,7.04,7.65,6.57,6.93,7.09,6.31
Guinea,2.24,2.31,2.41,2.53,2.62,2.69,2.69,2.69,2.62,2.66,2.58,2.48
El Salvador,9.3,8.89,8.1,7.27,6.6,5.84,4.9,5.04,5.08,5.51,4.67,5.06
Mozambique,5.27,5.45,5.75,6.06,5.98,5.28,4.53,3.81,3.4,3.39,3.28,3.18
Madagascar,0.62,1.06,2.03,3.12,2.6,2.97,3.36,4.64,5.66,5.83,5.81,5.69
Malaysia,3.18,3.63,3.58,4.25,4.59,4.77,4.83,5.05,5.07,4.6,4.47,4.37
Colombia,5.06,5.68,5.42,5.93,6.48,5.83,6.57,5.85,5.01,5.06,4.26,3.67
Lebanon,5.05,5.26,5.46,5.72,6.84,11.41,12.24,12.18,12.0,11.69,11.4,11.08
Mongolia,1.45,1.47,1.51,1.59,1.7,1.8,1.68,1.45,1.83,1.89,3.08,4.31
Cameroon,5.59,5.53,3.87,2.42,2.97,3.85,4.52,4.02,3.82,3.82,3.79,3.76
France,6.82,6.66,6.6,6.0,6.25,6.46,6.57,6.29,6.15,6.13,6.06,6.95
