Country,1970-1974,1975-1979,1980-1984,1985-1989,1990-1994,1995-1999,2000-2004,2005-2009,2010-2014,2015-2019,2020-2023
Gambia,,,,,,,36199052900.0,38584755560.0,42023408400.0,47797382760.0,57596898862.83
Ethiopia,,,,,,,,,826400884475.0,1132754795240.0,1599014409875.0
"Korea, Republic of",74853100000000.0,106438240000000.0,142238760000000.0,212737000000000.0,328481300000000.0,447432220000000.0,564046300000000.0,666994360000000.0,757974440000000.0,849746120000000.0,896114075000000.0
American Samoa,,,,,,,509333333.33,499800000.0,439200000.0,465400000.0,514333333.33
Cabo Verde,,,,,,,,93722369633.33,101346289260.0,128436926020.0,146396919050.0
Kyrgyzstan,,,,,,,,,403671406864.17,477460947986.43,565954006022.69
Canada,335912921200.0,420014116000.0,456895234200.0,535368774600.0,590962114600.0,674055958400.0,799681064800.0,947979046000.0,1072480488200.0,1212794548400.0,1273724619250.0
Macao,,,19310666666.67,25470400000.0,35576000000.0,43300200000.0,47719400000.0,65051600000.0,89091800000.0,106038200000.0,101415000000.0
New Zealand,53668110400.0,56865304200.0,57569112200.0,65176630800.0,69282448600.0,83096071200.0,97690075400.0,118181446600.0,131950568000.0,162299690800.0,183762418666.67
nld_curacao,,,,,,,,,3847800000.0,,
Equatorial Guinea,,,,,,,,1090433990380.0,1650610725860.0,2090107879900.0,2126186293075.0
Mongolia,,,,,,,,,10745047295780.0,15645475319400.0,18386591362500.0
kos,,,,,,,,3463326000.0,3950568580.0,4687586160.0,5688820927.28
Uzbekistan,,,,,,,,,60343720215000.0,91260681972400.0,119724812470900.0
San Marino,,,,,,,,,,429277209.97,406679242.42
Colombia,125207105740000.0,162420825736000.0,196564664072000.0,222767595160000.0,262619967436000.0,307048960026000.0,315103553756000.0,389007400000000.0,488160800000000.0,577087600000000.0,685137181667568.2
Estonia,,,,,3950387500.0,4938708400.0,6832936800.0,9738181200.0,9406916600.0,11474033400.0,13212882500.0
"Bolivia, Plurinational State of",8446948766.5,10356836018.32,10387983763.28,11023743035.75,12693016690.4,15142997800.0,17363471580.0,20458024600.0,25649788600.0,32383886740.0,34312238417.25
Serbia,,,,,,2018308807760.0,2255561730200.0,3067124826220.0,3172212341360.0,3258231507580.0,3670849289125.0
Azerbaijan,,,,,2570824000.0,2249795880.0,3744900220.0,7929407620.0,9569436266.67,,
Italy,481537395800.0,564041519600.0,667821689800.0,765122060000.0,861313121800.0,923014980000.0,1012343940000.0,1050345460000.0,1016746500000.0,1029667780000.0,1002866550000.0
Madagascar,7722704916702.92,7433927606082.07,7373847677645.52,7200468466970.53,7522574662784.49,8331071993120.0,9981143680880.0,11031237270200.0,12629449012000.0,14248509218200.0,16054781562600.0
Mexico,4231404805312.07,5399961956438.58,6922836861163.0,7118219238224.5,8599985359906.69,9628726124600.0,12187797875400.0,13414990718800.0,14377916310200.0,16021515321200.0,16217438617500.0
