Country,1967-1970,1971-1974,1975-1978,1979-1982,1983-1986,1987-1989,1990-1992,1993-1995,1996-1998,1999-2001,2002-2004,2005-2007
Australia,280000000.0,406660000.0,423125000.0,362875000.0,592000000.0,632633333.33,663733333.33,1161233333.33,927433333.33,1020666666.67,1100666666.67,1431000000.0
Sweden,151382500.0,635025000.0,666275000.0,842625000.0,809500000.0,832666666.67,1086000000.0,1160066666.67,975066666.67,900000000.0,1151000000.0,1521000000.0
Ireland,,,,,40495000.0,36050000.0,30126666.67,98570000.0,125500000.0,188366666.67,347733333.33,451600000.0
Germany,2043250000.0,3364750000.0,4228500000.0,6510250000.0,5739500000.0,6443333333.33,5017000000.0,5352333333.33,5322666666.67,4242666666.67,4740666666.67,5811666666.67
Italy,1364033333.33,299300000.0,173075000.0,675225000.0,3013750000.0,4116000000.0,2458666666.67,713100000.0,371766666.67,521933333.33,483233333.33,762233333.33
United Kingdom,1386125000.0,3206500000.0,3227750000.0,3050500000.0,2032250000.0,2119000000.0,2410000000.0,1771000000.0,1740333333.33,2090000000.0,3133000000.0,4008000000.0
Canada,447765000.0,1110625000.0,1534500000.0,1381750000.0,1814500000.0,1705000000.0,1382000000.0,1136000000.0,1093733333.33,1029533333.33,1692666666.67,1975333333.33
Denmark,,196025000.0,319025000.0,463625000.0,836900000.0,810400000.0,701700000.0,795233333.33,907933333.33,949966666.67,1096666666.67,1099200000.0
Spain,,,,,,,1496500000.0,903500000.0,1065200000.0,991566666.67,1433666666.67,1845333333.33
Greece,,,,,,,,22450000.0,43966666.67,124526666.67,198000000.0,178700000.0
Japan,812050000.0,3249250000.0,3614750000.0,5791000000.0,6217750000.0,7617333333.33,8662666666.67,9717333333.33,10898666666.67,8103333333.33,7241000000.0,8464666666.67
United States,3764075000.0,3822000000.0,4131333333.33,5634750000.0,6585250000.0,5047666666.67,5641666666.67,5575000000.0,4566000000.0,7283000000.0,14008666666.67,17950000000.0
Austria,84920000.0,136697500.0,168662500.0,466400000.0,271775000.0,490300000.0,448333333.33,462800000.0,316033333.33,352300000.0,271266666.67,312333333.33
Finland,,39970000.0,55262500.0,177557500.0,364425000.0,510600000.0,531033333.33,208466666.67,217633333.33,251433333.33,354466666.67,458900000.0
Portugal,,,,,,,99130000.0,138585000.0,118966666.67,242966666.67,216533333.33,223500000.0
Belgium,73975000.0,282652500.0,113900000.0,411900000.0,583825000.0,686633333.33,667500000.0,485466666.67,440733333.33,532566666.67,655900000.0,762600000.0
Switzerland,68590000.0,107985000.0,146750000.0,335475000.0,483700000.0,502666666.67,544466666.67,361433333.33,424450000.0,543400000.0,670633333.33,681000000.0
Netherlands,130232500.0,873925000.0,2436000000.0,2427750000.0,1868750000.0,2335666666.67,1879000000.0,1761000000.0,1636000000.0,1664666666.67,2264000000.0,3421000000.0
France,3293750000.0,6589500000.0,7578250000.0,9220000000.0,9401500000.0,8907666666.67,7293333333.33,5731333333.33,5431666666.67,3999333333.33,3978666666.67,4924666666.67
Norway,36927500.0,279400000.0,509500000.0,627200000.0,1012575000.0,621400000.0,766766666.67,911400000.0,839833333.33,1344066666.67,1465333333.33,1779333333.33
Luxembourg,,,,,,,19680000.0,33940000.0,75083333.33,115105000.0,141400000.0,157200000.0
New Zealand,,150835000.0,149825000.0,115322500.0,84400000.0,89925000.0,70713333.33,87510000.0,106600000.0,116300000.0,109400000.0,127333333.33
