Country,1970-1975,1976-1981,1982-1987,1988-1993,1994-1999,2000-2005,2006-2011,2012-2017,2018-2023
Seychelles,,,,0.0,0.0,16.17,5.67,7.0,4.0
Central African Republic,0.0,0.0,0.0,0.0,0.0,836.83,1467.17,9658.83,14833.33
Trinidad and Tobago,,,,,0.0,214.33,182.33,188.17,507.5
Barbados,,,,,0.0,27.67,52.33,44.67,157.5
Papua New Guinea,,0.0,0.0,0.0,0.0,4.67,22.33,212.17,583.17
Saint Lucia,,,,,0.0,165.0,436.33,207.17,106.0
Mali,0.0,0.0,0.0,0.0,0.0,269.67,551.17,9211.67,13029.5
Togo,0.0,0.0,0.0,0.0,0.0,4110.5,2327.33,2458.67,3897.5
Kazakhstan,,,,0.0,0.0,781.0,643.5,1754.0,7144.83
Sierra Leone,0.0,0.0,0.0,0.0,0.0,7390.5,3075.5,3707.83,6659.67
Greece,0.0,0.0,0.0,0.0,0.0,37.67,23.83,87.0,163.0
Cuba,0.0,0.0,0.0,0.0,0.0,2589.67,1792.33,4065.67,129421.5
Suriname,,,,0.0,0.0,38.0,11.17,33.17,114.33
Liberia,0.0,0.0,0.0,0.0,0.0,6810.0,2826.67,2449.83,3053.17
Jamaica,,,,0.0,0.0,319.33,435.67,854.5,2667.17
China,0.0,0.0,0.0,0.0,0.0,20424.17,14975.17,51143.67,110405.17
South Africa,0.0,0.0,0.0,0.0,0.0,237.83,161.17,771.83,3219.0
