Country,1970-1974,1975-1979,1980-1984,1985-1989,1990-1994,1995-1999,2000-2004,2005-2009,2010-2014,2015-2019,2020-2023
Romania,,,,,8527353720.18,7625277285.84,11659671175.83,45815407177.0,48935476364.99,51493982786.58,76950923187.09
Poland,,,,,,37506338929.82,42144696045.23,93125388750.26,106796769362.71,109733856472.39,139891005762.96
Uzbekistan,,,,,3317289813.44,3055791045.61,2442378872.61,6997321948.5,18522217457.7,21571586626.37,30439091853.68
kos,,,,,,,,1784061268.63,2002727078.39,2447382712.75,3208077248.85
Ecuador,868547434.22,2521417358.91,4245849361.84,3514692737.82,4068239312.38,5162021010.51,4641757098.95,10070645400.0,20838796800.0,22437403000.0,22717891500.0
Guatemala,344820000.0,1045140000.0,1209380000.0,1012286959.13,1660117187.04,2636484969.44,4166549362.03,6023293183.05,7533865850.13,9858085653.84,14385776020.7
South Sudan,,,,,,,,1839176762.45,1394395273.22,689964291.66,
Lesotho,11904263.93,57070866.07,161553035.68,,,,,481769284.66,768709017.38,605541033.54,625177189.1
Bangladesh,732594984.52,1317617642.71,3069026252.2,3926247342.14,5617018989.92,10022485214.53,14039554128.08,21684628179.36,39037916882.73,88577279747.25,132263110958.92
Jamaica,525574948.81,507716188.51,614521123.46,746490384.38,1187842866.74,1916982273.71,2463527314.43,3142331480.92,2975115243.2,3374434431.67,
Jordan,,829817348.37,1685553595.9,1249693859.91,1654888626.17,1936159207.13,2191490022.72,5979623984.05,9474366197.18,9860000000.0,10516901408.45
Mongolia,,,1550689868.75,1593452931.67,431484853.81,342967477.87,425807811.13,1567331312.55,5390924709.91,3754158552.26,5571846560.99
Suriname,,,,,,,,1480361677.05,1581544807.22,,
Burundi,13648564.29,67268924.64,173507690.0,180261622.38,124168368.61,60480235.36,50484853.95,239834447.28,367689433.67,304370788.0,364340117.11
Malaysia,1431929576.54,3643470508.74,9798494638.03,8828495842.39,22127929466.78,32097193482.69,25332684210.53,39998955354.33,75596736741.62,79811812599.39,83673172586.53
Mali,73892521.9,171924268.87,,355018362.35,486756125.12,572706968.1,799089869.9,1867845841.6,2539082388.28,3356991449.9,3607432143.05
Denmark,6676185318.28,12561321992.0,11838823686.02,21438623062.01,27831899921.41,38294754690.09,42187954908.53,70855704398.13,65252002387.32,72046891677.34,90406600167.72
