Country,1990-1994,1995-1999,2000-2004,2005-2009,2010-2014,2015-2018,2019-2022
Azerbaijan,16793800.0,112972520.0,,2709450000.0,2900100000.0,3291925000.0,3718033333.33
Saudi Arabia,,,,,11056000000.0,15000366929.08,19410217898.24
Egypt,8751800000.0,13476666666.67,22581666666.67,57137520000.0,99228700000.0,129818000000.0,
Vanuatu,,,,,,,104603666.0
Mexico,56062400000.0,147242800000.0,276548000000.0,610538547711.93,839176703275.57,1472266676463.5,1911374104206.0
Hungary,267640000000.0,618335400000.0,1249691200000.0,2079689200000.0,1935355600000.0,2584205250000.0,3419486250000.0
Luxembourg,1410355504.1,2133063000.0,2861635400.0,4036822600.0,5367054200.0,7169377500.0,9247716750.0
Afghanistan,,,,8615334917.15,25225022363.25,30997201254.85,
Finland,7915159282.38,8704400000.0,12797200000.0,13104000000.0,11174400000.0,13078750000.0,15034000000.0
Iceland,24289240000.0,38183760000.0,69060067003.6,133394802946.37,158786360205.55,251722198092.86,317996253957.25
Malaysia,,25827500000.0,38920180000.0,64224966687.42,100684659600.0,106376048676.47,120695966780.0
Uzbekistan,,,,,6254387031055.0,11764992519638.52,24515788523894.5
Singapore,6284200000.0,9263400000.0,11086600000.0,15243600000.0,21493540000.0,28503027875.48,36182784533.42
Kazakhstan,,25731333333.33,207628949200.0,,2308509471907.68,2325166731826.55,2840541416668.73
United States,602946000000.0,915546000000.0,1065783900000.0,1328956300000.0,1477510920000.0,1875265350000.0,2327374525000.0
Uruguay,863600000.0,7038400000.0,7149828002.6,23220396923.77,57491493575.07,130716100000.0,151737319419.72
Japan,39041666666666.66,,,,,,
Spain,33903573617.97,,,,56822333333.33,65608500000.0,78253500000.0
Malta,402086853.78,581981830.89,985080363.38,1131732941.21,911402000.0,1413123250.0,1902853000.0
Benin,,,,,,,
Cambodia,,,147504000378.0,486321309390.8,1310406306308.4,3320582698881.5,5587265506902.33
"Korea, Republic of",14049600000000.0,24786592200000.0,40792271400000.0,66856018000000.0,89938748520089.2,132503409036290.5,185540893386537.53
Cabo Verde,,,,7198250299.6,8232686170.8,10469724991.94,11355610933.0
Philippines,69359800000.0,155765800000.0,235212600000.0,408968600000.0,641380000000.0,957010670000.0,1126186867500.0
Equatorial Guinea,,,,595937500000.0,728073305800.18,415395263899.41,390394482434.38
Ecuador,,,,,3867250763.01,4439729165.15,4138086292.9
Palau,,,,6804662.5,7291197.6,10267793.0,11071078.5
Zimbabwe,,,,206542774.21,907807593.81,1393939379.75,
Chile,600844000000.0,1254326000000.0,2401104000000.0,6928170388143.43,7962165754127.26,12806765601020.08,17372086169042.5
Georgia,,108480000.0,260080000.0,1166920000.0,2457100000.0,3594375000.0,5087625000.0
