Country,1980-1983,1984-1987,1988-1991,1992-1995,1996-1999,2000-2003,2004-2007,2008-2011,2012-2014,2015-2017,2018-2020
Madagascar,9.5,24.0,45.75,62.0,51.5,61.0,80.0,74.0,71.33,69.67,76.0
Egypt,67.0,83.25,88.0,89.75,94.25,98.0,97.75,96.75,94.67,94.0,95.0
Lebanon,6.33,24.25,77.0,91.25,90.25,78.5,74.5,76.75,80.67,81.0,76.33
Singapore,85.0,87.75,89.0,94.0,97.25,95.75,95.75,96.5,96.67,96.0,96.0
Norway,90.0,86.0,86.25,93.75,91.25,91.75,92.5,93.75,94.0,95.67,96.67
Myanmar,2.0,4.75,55.25,76.25,88.75,83.75,86.0,88.75,83.67,89.0,89.0
Eswatini,34.67,63.5,86.5,89.0,84.75,87.0,88.0,88.0,96.0,88.0,87.0
Liberia,,,,,58.0,52.5,61.5,77.75,74.0,72.33,71.67
Maldives,4.75,34.0,92.0,97.5,97.0,97.75,97.5,97.25,99.0,99.0,99.0
United Arab Emirates,38.0,72.5,84.25,89.0,92.5,94.0,94.0,94.25,97.67,98.0,91.33
"Korea, Democratic People's Republic of",51.0,62.25,83.5,94.75,81.75,97.25,98.25,98.5,99.0,99.0,89.0
Mauritius,90.0,92.75,87.5,89.75,88.75,92.0,97.25,98.75,98.0,96.33,96.33
Guinea-Bissau,3.0,31.0,61.75,60.75,54.0,58.25,73.0,80.5,85.67,81.0,71.0
Kuwait,80.75,91.0,84.75,96.0,96.5,97.75,98.75,98.75,97.0,99.0,99.0
Panama,72.0,70.5,77.5,82.25,95.5,97.0,90.5,89.25,82.67,79.67,83.33
Jordan,66.25,85.5,92.5,93.0,94.75,95.75,96.5,98.0,98.0,98.67,85.0
Philippines,50.5,62.75,85.25,72.5,79.25,78.0,87.5,85.5,83.0,80.0,75.67
Central African Republic,13.5,19.5,62.25,47.0,43.0,41.0,46.25,46.0,40.0,49.67,46.0
San Marino,99.0,99.0,99.0,98.75,97.25,95.0,92.25,90.25,86.33,86.67,89.33
Saint Kitts and Nevis,82.75,95.75,97.5,99.0,98.0,98.5,98.25,95.75,97.0,95.67,98.0
Burkina Faso,,18.0,49.25,37.75,26.5,64.75,91.0,90.75,90.0,91.0,91.0
North Macedonia,,,,95.0,95.0,95.0,95.25,96.0,97.0,92.67,92.0
Thailand,33.75,63.5,86.5,90.5,95.5,97.25,98.0,99.0,99.0,99.0,97.0
Haiti,6.0,21.0,43.25,39.75,44.25,53.0,60.25,65.5,64.33,64.0,63.0
Cabo Verde,22.0,54.25,89.75,89.25,88.0,91.5,96.0,96.75,94.0,94.67,96.33
