Country,1971-1975,1976-1980,1981-1985,1986-1990,1991-1994,1995-1998,1999-2002,2003-2006,2007-2010
Angola,67188.0,43576.0,53416.0,60846.0,73025.0,80827.5,85255.0,169275.0,263550.0
Czechia,123590.0,170860.0,143680.0,158986.0,114360.0,151875.0,171650.0,179100.0,200575.0
Zimbabwe,336380.0,469300.0,288520.0,239594.0,225050.0,182650.0,280150.0,451375.0,335000.0
Benin,,,,,,172.0,172.0,114.65,
Azerbaijan,,,,60190.0,166275.0,145250.0,136750.0,231100.0,222450.0
North Macedonia,,,,42220.0,62615.0,78117.5,84730.0,128925.0,119292.5
kos,,,,,,,4471.0,8125.25,9587.0
Luxembourg,5520.2,6792.8,8151.6,8185.6,6599.5,7437.75,9157.75,8340.5,9952.5
Jamaica,10642.4,9785.2,12212.0,10164.2,7395.0,9071.25,8276.0,12230.0,13115.0
Japan,6916000.0,6803800.0,7015800.0,7342200.0,7371000.0,7415000.0,7313000.0,7581000.0,6654500.0
Viet Nam,40858.0,76430.0,126680.0,237140.0,661100.0,974725.0,1391500.0,1594250.0,2290500.0
Hungary,9476.4,12210.0,14068.0,14240.0,14595.0,15930.0,15885.0,16422.5,18035.0
Côte d'Ivoire,20516.0,48420.0,106038.0,110152.0,98327.5,146650.0,151500.0,140300.0,160000.0
China,3267200.0,4232400.0,6972600.0,9438400.0,12397500.0,16820000.0,21312500.0,31600000.0,51772500.0
Romania,640100.0,895040.0,1008800.0,1064300.0,1120000.0,1479750.0,1376750.0,1468750.0,1466750.0
Sweden,4824400.0,4919000.0,5456000.0,5965600.0,5832250.0,5673000.0,6356250.0,5335250.0,5749750.0
Kyrgyzstan,,,,858600.0,861275.0,951275.0,1054375.0,1220000.0,965700.0
"Iran, Islamic Republic of",273720.0,438120.0,518980.0,633220.0,727725.0,615850.0,466450.0,1205775.0,854550.0
