Country,1977-1983,1984-1990,1991-1997,1998-2004,2005-2011,2012-2017,2018-2023
Cabo Verde,89065578.42,120949447.89,236127253.37,434351643.75,1101882811.61,1199283704.03,1311710147.12
Bosnia and Herzegovina,,,,5074506559.84,9568516168.33,10155666017.61,13514738091.25
Honduras,1049850053.0,1342593949.07,2009200000.0,3921845287.36,8368515365.13,11767449142.09,16451935548.11
Niger,701470390.79,643962449.94,550864847.53,610794576.73,2053057506.45,3171538947.25,4072465132.51
Morocco,5161352062.17,6288210606.61,9998711250.7,13295459907.31,35651755840.98,49337127286.56,60575098538.85
Palau,,,,,156615624.37,232713856.45,224983200.0
Singapore,23614651212.8,43682619107.24,123356606623.0,177384407801.8,415344639365.83,588990390364.09,815642302409.85
Armenia,,,694752405.32,1287651202.23,4371069733.88,5711597673.24,9321645191.4
Bahamas,1078500000.0,1697771428.57,1997791428.57,3189922476.5,4412156665.76,5156475617.0,5507151437.31
Costa Rica,1542428933.35,2032434841.46,3923551714.29,7605139727.32,13461451860.25,20021357083.54,27649022154.97
United States,305320285714.29,603949428571.43,971692271428.57,1721746157142.86,2931034428571.43,3451099833333.33,4340335833333.33
Kenya,2233835530.76,2456358110.95,5114046486.54,5616337659.56,11496415792.51,19347057485.26,22688732171.86
Maldives,88240000.0,126556257.14,304730249.77,540850747.44,1814251033.39,3145353170.53,4345810454.81
Belgium,,,,250109677273.6,434140043548.5,467689913527.46,555638260438.12
Cyprus,1222783968.86,2217853147.87,4489426490.22,6706036977.43,24585506156.37,37154939891.97,53191671153.51
Thailand,9468889126.32,20730423440.73,68388438641.0,80181963923.31,195114315842.54,278338449167.37,320597191924.91
Uruguay,1801216666.67,1800307142.86,3799180000.0,4408014144.61,9953975922.1,19672630639.73,21328918496.32
Guyana,425450595.44,349531456.92,782115000.0,793639371.43,1526194491.82,2233750022.21,6734745287.02
Timor-Leste,,,,,1009541708.2,1301181472.75,1473670293.49
Nigeria,18157796198.8,8642299937.74,9201994680.36,17295742853.38,70187574369.05,85845077886.93,88512100103.99
"Palestine, State of",,,3252981666.67,2934571828.93,4637229848.15,7526262988.38,9885966022.33
