Country,1950-1966,1967-1983,1984-2000,2001-2017,2018-2034,2035-2051,2052-2068,2069-2084,2085-2100
Slovenia,471233.82,558236.0,616179.76,583481.35,470598.12,432720.53,384157.65,372085.75,342128.81
"Iran, Islamic Republic of",5755675.12,8949359.94,16529656.06,28121552.76,26965755.71,25411519.88,21055355.94,19561783.81,16498693.44
"Virgin Islands, British",1766.41,3064.24,6261.12,8552.24,9311.65,8391.65,7165.53,6810.62,6612.56
"Palestine, State of",260164.29,329429.0,618581.94,1133765.88,1809376.88,2531660.12,2965742.59,3166397.44,3118699.12
Bahamas,30975.29,58883.88,99132.76,117883.12,133143.0,117312.41,103379.0,94679.69,89561.5
Cameroon,1437602.65,1942200.82,3149317.94,5644795.71,9297278.59,14315061.76,18904007.41,22418992.56,24471507.38
Kiribati,11882.29,15612.88,23409.0,32101.06,42762.24,54340.71,60951.24,64764.25,63391.75
Jordan,198051.12,464384.65,1160672.94,2238398.94,3731368.41,4207504.41,4422379.82,4331357.5,4079322.75
Malawi,990456.65,1477529.47,2530164.41,4077977.82,7038264.71,10832994.76,13693211.53,15353971.94,15941008.94
France,12095570.82,14583487.24,16809188.47,15847468.12,14837687.88,14203945.82,13144169.94,12561640.19,11741579.81
Lesotho,171246.71,312483.53,504023.88,647192.41,800530.76,905002.18,955248.76,932003.75,868754.56
Comoros,53810.76,70329.94,112706.88,174591.65,267594.24,341846.12,390304.06,410879.56,402784.94
Romania,5661678.0,6111608.59,6474075.53,6097360.65,4575805.82,4029459.71,3571946.35,3193715.88,2828479.94
Botswana,133149.29,183904.59,409583.88,711656.0,912376.47,1097176.29,1152954.71,1154902.81,1104379.44
Malta,82175.88,100968.53,110517.06,123002.76,149015.82,102498.35,92915.18,80062.5,76892.44
Russian Federation,38158260.12,40244201.65,45244239.41,43890729.82,35865260.47,32963477.35,27998557.12,27651530.38,25002068.88
Indonesia,25670339.18,36226191.88,59785189.47,80093975.18,85835284.76,89102150.0,83806210.41,78180877.81,71074000.56
Algeria,2863237.76,4095103.65,8022988.47,12689926.76,13279374.94,16575206.06,16289271.41,16397334.44,15123666.56
Belarus,2562118.76,2694078.29,3136279.0,2901913.18,2257490.47,2028005.82,1671980.12,1592644.5,1390637.44
Guam,27075.53,33813.53,50764.53,47313.12,47138.18,52905.41,50399.12,46760.25,40721.06
French Polynesia,22450.94,40437.65,72082.88,88489.59,90849.59,85294.88,72394.82,63940.19,55445.06
Mozambique,1927796.88,2648590.41,4012782.65,6314026.18,10958701.59,17690616.71,24036277.59,27864150.94,29475275.06
