Country,1977-1983,1984-1990,1991-1997,1998-2004,2005-2011,2012-2017,2018-2023
Nicaragua,-221128571.43,-474457142.86,-568989356.29,-1070773428.57,-1839281428.57,-2088716666.67,-1445729809.69
Czechia,,,-1851356913.52,-1114060602.89,5535369998.0,13041243864.34,11979534532.04
Saint Lucia,-39757142.86,-30473015.87,-36968783.07,-97153593.7,-158167447.64,33682344.46,19583146.58
El Salvador,-124920000.0,-392517664.02,-1157573992.82,-2055356589.26,-3929551739.71,-4231849928.91,-5842729405.3
Türkiye,-2794857142.86,-1199428571.43,-2875000000.0,-2703714285.71,-32184285714.29,-26438500000.0,-11447000000.0
Algeria,324598213.17,1117664453.36,4698239987.01,,20683314229.36,-11197650263.31,-3564803250.56
Eswatini,-151597524.79,-74013904.41,-234918134.44,-144829232.39,-414475940.48,-42651604.67,-31302289.64
San Marino,,,,,,118472967.03,250970641.35
Belize,,-17528571.43,-38824285.71,-117756487.76,-25619157.74,-75761657.55,-148562940.76
Spain,-2459576247.85,-3438598819.83,-4852545425.08,-17168196651.44,-44802981324.36,42661579324.61,32275714378.72
Thailand,-1700053371.91,-1638750005.97,-7027482740.0,10399047460.54,11375026556.91,31139686902.41,20034369124.63
Israel,-2931800000.0,-2328028571.43,-6216414285.71,-1975671428.57,1025842857.14,5422133333.33,13130300000.0
Georgia,,,-838100000.0,-569626631.41,-2344447657.32,-2471834762.65,-2441624173.19
Saint Vincent and the Grenadines,-19301604.94,-16782010.58,-46048677.25,-52802489.17,-157758151.1,-164891468.38,-197006374.75
Cyprus,-262436204.12,-180957938.03,-215442848.01,-117959717.44,-1535997903.53,146099745.43,201981052.12
Luxembourg,,,,5662067056.55,16869561058.85,26033408889.1,28583051775.7
Dominican Republic,-361000000.0,-285628571.43,-609214285.71,-1112057142.86,-4125501428.57,-3389333333.33,-6977083333.33
Albania,-25875000.0,-43985714.29,-530890357.14,-1022592884.89,-2703642456.25,-2176478118.41,-1988564781.49
Eritrea,,,-327184884.07,-511341545.95,,,
Kyrgyzstan,,,-232473600.0,-142833576.82,-1287694556.25,-2695909442.38,-3393601109.14
Viet Nam,,,-2353000000.0,-1383142857.14,-7357147257.14,6309166666.67,17369396000.0
Djibouti,,,-81504959.22,-61398001.84,-187106274.92,-49115127.16,256973585.97
