Country,1971-1976,1977-1982,1983-1988,1989-1994,1995-2000,2001-2006,2007-2011,2012-2016,2017-2021
Portugal,12979257203.35,22788682547.5,30254270733.32,76068957948.74,102722084467.32,139634731409.36,197589026970.15,173296150850.6,188550490977.5
Tonga,,61598116.27,72154165.03,131276344.74,195172644.51,208571987.19,326937393.12,411288967.73,470657066.59
Colombia,9471719261.99,26043848083.89,30693811527.0,47782650511.13,81018609163.45,96560267609.43,207011382797.83,277239580563.13,260583374119.58
Honduras,866711374.71,2953627569.82,4777381238.65,4245113772.76,5387662294.74,7900226251.66,13304058868.36,17367144352.84,21850137437.06
Seychelles,,,,379821221.95,487942875.82,692081242.4,802758116.28,1091221799.1,1254816874.82
Malaysia,4670886763.62,11985793979.33,18165973134.53,34659123943.92,58610923607.97,83739534395.63,170730206176.64,229195441081.7,251219554230.71
Dominica,,78808212.67,124039829.08,207503352.83,272414674.39,304312590.4,399321627.6,430165653.73,470828225.26
Belgium,44964168014.5,88921164393.07,97524323352.86,184558233265.59,226015431111.32,277072544921.64,408372940182.96,411674523468.02,441668514157.52
Kenya,2148481421.46,4801323493.43,5667878040.19,5989427744.83,9728063549.44,13708190165.93,31264036391.45,50873581976.37,82594917733.76
New Zealand,10018868877.62,17031671377.54,24804197555.35,36088961931.71,48339524284.67,71588463342.47,111362395368.34,152816135523.24,180248845778.13
Jordan,1090208756.79,3388307534.53,5212219907.94,4326334699.76,6801218582.68,10705981519.73,22494287914.79,33326501264.86,41521983540.41
Germany,345994161979.23,673750219094.1,841796443004.3,1610392100298.04,1893587125496.48,2101969299467.76,2980697744321.13,3029875514155.62,3326270744699.51
Uganda,,845606692.87,3495253499.28,2813688545.44,4730562242.25,5817326243.16,16409225006.36,22323033939.4,26865948850.19
Ecuador,4854359060.48,13399659232.69,12197131019.86,13756000377.35,18698090796.25,25987061832.62,47802495745.24,74519580675.73,78900456723.3
Eswatini,,,,1156928241.49,1458959508.71,2092619813.0,3089441090.17,3089478200.79,3230943125.05
China,120132256320.77,146876167820.47,240189351251.17,365196887214.54,829821565731.73,1575995969728.2,4142204054115.7,7645633911998.37,10685814939788.64
Zimbabwe,3005731719.2,5110168193.26,5308057355.24,5507366262.22,4380009634.02,3106758648.54,5791606354.39,14832824462.04,20729439861.28
Solomon Islands,,171252525.44,150221917.28,241285425.4,430461337.61,426681902.47,718435009.0,1154225080.72,1436220303.59
Bangladesh,11545565818.39,14658029493.76,20703724743.25,29912441046.4,45434408407.5,59927703474.43,102080036706.67,178881011149.23,351599797767.74
Namibia,,,,2866048333.55,3562498869.64,4926001926.28,8362564055.8,10263777037.05,10505800330.11
Zambia,1540671137.71,2477546984.72,1728241024.01,2309523444.96,2682852623.21,4647932288.33,12560941053.51,19315541268.43,16767471571.92
Armenia,,,,,1518324568.44,3308999091.79,8973904682.49,9857554554.68,11030210675.82
Serbia,,,,,,26906954932.02,38082965584.23,35807901604.25,42427338487.45
