Country,1991-1993,1994-1996,1997-1999,2000-2002,2003-2005,2006-2008,2009-2011,2012-2014,2015-2017,2018-2019,2020-2021,2022-2023
Guinea-Bissau,46.69,46.73,46.69,46.83,47.04,47.21,47.33,47.35,47.45,47.51,47.14,47.52
Burkina Faso,76.35,73.14,69.69,65.58,60.97,57.64,56.45,55.47,55.01,55.08,54.59,54.83
Panama,35.74,38.41,39.09,41.08,42.74,42.65,43.55,46.07,47.25,49.3,42.43,45.12
Netherlands,41.98,44.47,48.71,53.45,53.42,54.29,55.65,54.82,55.03,57.28,57.71,59.13
United Kingdom,48.5,49.08,50.63,51.9,52.67,53.06,52.28,52.9,54.81,56.07,55.92,55.94
Central African Republic,59.12,59.13,59.25,59.23,59.11,59.12,58.92,58.81,58.69,58.89,58.0,58.73
Egypt,18.02,17.26,16.3,15.19,14.82,17.69,17.79,17.38,17.28,13.45,12.55,14.16
Israel,40.27,45.71,45.94,47.09,47.55,50.64,52.64,55.8,57.36,58.37,56.95,58.9
Belize,28.99,29.37,30.82,33.81,34.9,37.51,39.23,40.51,43.48,42.6,40.36,43.48
Samoa,41.45,40.86,40.07,39.18,38.69,38.36,38.39,37.04,35.74,35.04,34.29,35.11
Portugal,46.75,45.45,48.08,50.73,50.57,50.73,48.93,45.86,47.81,50.65,49.96,51.31
Peru,41.76,46.61,52.86,54.56,59.94,66.08,68.42,67.61,65.76,67.34,58.51,63.15
Oman,20.38,21.02,21.48,21.9,22.68,23.4,24.12,25.1,26.6,28.24,27.44,30.0
Morocco,20.48,20.91,21.47,21.94,22.28,23.55,23.09,22.2,20.88,19.62,18.14,17.47
Armenia,55.81,50.67,47.78,47.98,48.24,48.76,49.44,49.5,49.48,50.48,53.02,52.82
Mali,59.58,59.55,59.62,59.61,59.58,59.45,59.39,59.26,58.73,53.43,49.21,49.78
Mongolia,53.15,53.35,53.08,52.87,52.22,51.52,51.28,51.95,50.71,51.08,48.76,50.42
Bhutan,56.48,56.49,57.78,59.06,61.21,61.86,60.71,56.61,53.01,55.59,60.07,59.54
Pakistan,13.89,13.53,15.23,16.12,17.62,19.26,21.59,22.02,22.25,21.34,22.11,22.55
Sweden,57.82,54.03,53.33,55.73,55.06,55.59,54.57,55.74,57.3,58.12,56.57,58.04
Equatorial Guinea,45.82,45.66,45.81,45.83,45.81,46.0,45.95,46.22,46.35,46.48,44.18,46.36
South Africa,38.68,39.58,40.01,40.37,40.76,41.14,37.92,37.8,38.34,38.13,35.42,35.88
Greece,29.27,30.67,32.04,33.15,34.71,36.62,35.82,30.5,32.17,34.04,35.26,38.23
Fiji,37.21,37.09,36.23,35.06,33.74,36.44,41.72,40.68,36.76,36.3,34.88,36.69
Madagascar,78.44,78.63,78.98,79.22,80.01,80.65,80.17,82.74,81.74,81.57,80.59,80.99
Yemen,15.9,16.77,19.05,16.99,13.32,10.34,7.81,5.13,3.59,3.62,3.5,3.55
Eritrea,67.85,68.11,67.97,67.4,66.86,66.65,66.53,66.75,66.51,66.44,65.19,66.42
Niger,68.19,68.2,68.19,68.02,67.15,67.42,68.16,63.07,61.82,61.84,61.11,61.91
Liberia,69.57,69.8,70.31,70.37,70.09,70.19,70.2,70.5,70.37,70.44,69.62,70.66
